fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP_value,GDP_value
2022,3,9,37,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1180017.234,147192.44,25248.476,25723.941
2022,3,9,36,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,917791.182,114483.01,25248.476,25723.941
2015,4,10,43,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1594087.29,130174.68,18306.96,18332.079
2015,4,10,40,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1298885.94,106068.26,18306.96,18332.079
2015,4,10,42,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1535047.02,125353.4,18306.96,18332.079
2015,4,10,41,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1535047.02,125353.4,18306.96,18332.079
2021,2,5,20,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1636747.52,268855.21,22313.85,23046.934
2021,2,5,19,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2352824.56,386479.36,22313.85,23046.934
2021,2,5,21,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1636747.52,268855.21,22313.85,23046.934
2021,2,5,22,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2557418.0,420086.26,22313.85,23046.934
2021,2,5,18,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2148231.12,352872.46,22313.85,23046.934
2015,2,4,17,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9442026.19,294428.32,17991.348,18193.707
2015,2,4,16,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,8223700.23,256437.57,17991.348,18193.707
2015,2,4,15,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9137444.7,284930.63,17991.348,18193.707
2015,2,4,14,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,3959559.37,123469.94,17991.348,18193.707
2022,3,8,34,Channel - Appliances,Americas,715,Polyolefins ETC,1089257.947,268726.96,25248.476,25723.941
2022,3,8,31,Channel - Appliances,Americas,715,Polyolefins ETC,1203916.678,297014.01,25248.476,25723.941
2022,3,8,32,Channel - Appliances,Americas,715,Polyolefins ETC,1031928.581,254583.43,25248.476,25723.941
2022,3,8,35,Channel - Appliances,Americas,715,Polyolefins ETC,1261246.043,311157.53,25248.476,25723.941
2022,3,8,33,Channel - Appliances,Americas,715,Polyolefins ETC,1146587.312,282870.48,25248.476,25723.941
2022,3,8,34,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,872957.09,163480.37,25248.476,25723.941
2022,3,8,31,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,964847.31,180688.83,25248.476,25723.941
2022,3,8,32,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,827011.98,154876.14,25248.476,25723.941
2022,3,8,35,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,1010792.42,189293.06,25248.476,25723.941
2022,3,8,33,Channel - Appliances,Americas,239,MICRO MATE-N-LOK,918902.2,172084.6,25248.476,25723.941
2019,1,2,5,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1454683.56,195015.42,21706.532,21013.085
2019,1,2,8,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1124073.66,150693.73,21706.532,21013.085
2019,1,2,6,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1322439.6,177286.74,21706.532,21013.085
2019,1,2,9,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1256317.62,168422.4,21706.532,21013.085
2019,1,2,7,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1454683.56,195015.42,21706.532,21013.085
2019,3,8,33,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,11975210.25,343253.07,21272.448,21531.839
2019,3,8,32,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10059176.61,288332.58,21272.448,21531.839
2019,3,8,31,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,7664134.56,219681.97,21272.448,21531.839
2019,3,8,34,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9101159.79,260872.34,21272.448,21531.839
2019,3,8,35,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,9101159.79,260872.34,21272.448,21531.839
2021,2,5,21,Channel - Appliances,Americas,715,Polyolefins ETC,863738.24,173928.88,22313.85,23046.934
2021,2,5,20,Channel - Appliances,Americas,715,Polyolefins ETC,863738.24,173928.88,22313.85,23046.934
2021,2,5,19,Channel - Appliances,Americas,715,Polyolefins ETC,1241623.72,250022.76,22313.85,23046.934
2021,2,5,22,Channel - Appliances,Americas,715,Polyolefins ETC,1349591.0,271763.87,22313.85,23046.934
2021,2,5,18,Channel - Appliances,Americas,715,Polyolefins ETC,1133656.44,228281.65,22313.85,23046.934
2016,4,11,48,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4173744.33,134306.74,18775.459,18968.041
2016,4,11,44,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3577495.14,115120.06,18775.459,18968.041
2016,4,11,46,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3974994.6,127911.18,18775.459,18968.041
2016,4,11,47,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4571243.79,147097.86,18775.459,18968.041
2016,4,11,45,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3776244.87,121515.62,18775.459,18968.041
2015,1,1,3,Channel - Appliances,Americas,217,Ultra-Fast,6422407.02,433915.83,18332.079,17991.348
2015,1,1,1,Channel - Appliances,Americas,217,Ultra-Fast,3936313.98,265948.41,18332.079,17991.348
2015,1,1,4,Channel - Appliances,Americas,217,Ultra-Fast,5386534.92,363929.41,18332.079,17991.348
2015,1,1,2,Channel - Appliances,Americas,217,Ultra-Fast,5179360.5,349932.12,18332.079,17991.348
2016,2,6,26,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1733132.5,132609.79,18425.306,18611.617
2016,2,6,23,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1285872.5,98387.91,18425.306,18611.617
2016,2,6,24,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1174057.5,89832.44,18425.306,18611.617
2016,2,6,25,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1397687.5,106943.38,18425.306,18611.617
2018,2,6,23,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1864472.88,302130.36,20155.486,20470.197
2018,2,6,25,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2097531.99,339896.65,20155.486,20470.197
2018,2,6,24,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1942159.25,314719.12,20155.486,20470.197
2018,2,6,26,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1942159.25,314719.12,20155.486,20470.197
2018,2,6,23,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,1170273.6,113224.76,20155.486,20470.197
2018,2,6,25,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,1316557.8,127377.85,20155.486,20470.197
2018,2,6,24,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,1219035.0,117942.46,20155.486,20470.197
2018,2,6,26,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,1219035.0,117942.46,20155.486,20470.197
2017,1,3,11,Channel - Appliances,Americas,715,Polyolefins ETC,1379258.55,205446.5,19894.75,19148.194
2017,1,3,13,Channel - Appliances,Americas,715,Polyolefins ETC,1123840.3,167400.85,19894.75,19148.194
2017,1,3,12,Channel - Appliances,Americas,715,Polyolefins ETC,1226007.6,182619.11,19894.75,19148.194
2017,1,3,10,Channel - Appliances,Americas,715,Polyolefins ETC,1379258.55,205446.5,19894.75,19148.194
2022,2,6,26,Channel - Appliances,Americas,715,Polyolefins ETC,1254341.55,278121.29,24740.48,25248.476
2022,2,6,24,Channel - Appliances,Americas,715,Polyolefins ETC,1109609.832,246030.37,24740.48,25248.476
2022,2,6,25,Channel - Appliances,Americas,715,Polyolefins ETC,1109609.832,246030.37,24740.48,25248.476
2022,2,6,23,Channel - Appliances,Americas,715,Polyolefins ETC,1302585.456,288818.26,24740.48,25248.476
2022,2,5,19,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2023715.632,383956.16,24740.48,25248.476
2022,2,5,21,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2909091.221,551936.98,24740.48,25248.476
2022,2,5,18,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2529644.54,479945.2,24740.48,25248.476
2022,2,5,20,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2656126.767,503942.46,24740.48,25248.476
2022,2,5,22,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2529644.54,479945.2,24740.48,25248.476
2022,4,11,44,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1640046.98,287076.28,25723.941,26144.956
2022,4,11,45,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1565499.39,274027.36,25723.941,26144.956
2022,4,11,47,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1341856.62,234880.59,25723.941,26144.956
2022,4,11,46,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1416404.21,247929.51,25723.941,26144.956
2022,4,11,48,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1490951.8,260978.44,25723.941,26144.956
2022,4,12,53,Channel - Appliances,Americas,103,MTA & SL 156,1860682.1,205826.47,25723.941,26144.956
2022,4,12,50,Channel - Appliances,Americas,103,MTA & SL 156,1414118.396,156428.12,25723.941,26144.956
2022,4,12,51,Channel - Appliances,Americas,103,MTA & SL 156,1265263.828,139962.0,25723.941,26144.956
2022,4,12,52,Channel - Appliances,Americas,103,MTA & SL 156,1488545.68,164661.18,25723.941,26144.956
2022,4,12,49,Channel - Appliances,Americas,103,MTA & SL 156,1488545.68,164661.18,25723.941,26144.956
2020,2,5,22,Channel - Appliances,Americas,103,MTA & SL 156,1930163.76,177962.89,21538.032,19636.731
2020,2,5,19,Channel - Appliances,Americas,103,MTA & SL 156,1608469.8,148302.41,21538.032,19636.731
2020,2,5,21,Channel - Appliances,Americas,103,MTA & SL 156,1769316.78,163132.65,21538.032,19636.731
2020,2,5,18,Channel - Appliances,Americas,103,MTA & SL 156,1286775.84,118641.92,21538.032,19636.731
2020,2,5,20,Channel - Appliances,Americas,103,MTA & SL 156,1528046.31,140887.29,21538.032,19636.731
2020,3,9,36,Channel - Appliances,Americas,217,Ultra-Fast,3859300.32,254909.65,19636.731,21362.428
2020,3,9,39,Channel - Appliances,Americas,217,Ultra-Fast,4502517.04,297394.59,19636.731,21362.428
2020,3,9,37,Channel - Appliances,Americas,217,Ultra-Fast,3859300.32,254909.65,19636.731,21362.428
2020,3,9,38,Channel - Appliances,Americas,217,Ultra-Fast,3698496.14,244288.41,19636.731,21362.428
2018,1,3,11,Channel - Appliances,Americas,715,Polyolefins ETC,1853745.04,229018.15,20819.269,20155.486
2018,1,3,13,Channel - Appliances,Americas,715,Polyolefins ETC,1191693.24,147225.95,20819.269,20155.486
2018,1,3,10,Channel - Appliances,Americas,715,Polyolefins ETC,1853745.04,229018.15,20819.269,20155.486
2018,1,3,12,Channel - Appliances,Americas,715,Polyolefins ETC,1721334.68,212659.71,20819.269,20155.486
2018,2,4,17,Channel - Appliances,Americas,217,Ultra-Fast,4381269.64,295298.04,20155.486,20470.197
2018,2,4,15,Channel - Appliances,Americas,217,Ultra-Fast,5576161.36,375833.87,20155.486,20470.197
2018,2,4,14,Channel - Appliances,Americas,217,Ultra-Fast,5177864.12,348988.59,20155.486,20470.197
2018,2,4,16,Channel - Appliances,Americas,217,Ultra-Fast,4779566.88,322143.31,20155.486,20470.197
2017,2,4,14,Channel - Appliances,Americas,715,Polyolefins ETC,1667242.2,232928.07,19148.194,19304.506
2017,2,4,16,Channel - Appliances,Americas,715,Polyolefins ETC,1603117.5,223969.3,19148.194,19304.506
2017,2,4,17,Channel - Appliances,Americas,715,Polyolefins ETC,1282494.0,179175.44,19148.194,19304.506
2017,2,4,15,Channel - Appliances,Americas,715,Polyolefins ETC,1923741.0,268763.16,19148.194,19304.506
2020,1,3,12,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1181323.12,105856.22,21704.706,21538.032
2020,1,3,10,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1140587.84,102206.0,21704.706,21538.032
2020,1,3,13,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,692499.76,62053.64,21704.706,21538.032
2020,1,3,11,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1059117.28,94905.57,21704.706,21538.032
2017,3,7,30,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1443320.75,170204.93,19304.506,19561.896
2017,3,7,27,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1558786.41,183821.32,19304.506,19561.896
2017,3,7,28,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1385587.92,163396.73,19304.506,19561.896
2017,3,7,29,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1385587.92,163396.73,19304.506,19561.896
2017,1,2,9,Channel - Appliances,Americas,607,DW-All Other Dual Wall,634391.06,253085.28,19894.75,19148.194
2017,1,2,6,Channel - Appliances,Americas,607,DW-All Other Dual Wall,551644.4,220074.16,19894.75,19148.194
2017,1,2,8,Channel - Appliances,Americas,607,DW-All Other Dual Wall,496479.96,198066.74,19894.75,19148.194
2017,1,2,5,Channel - Appliances,Americas,607,DW-All Other Dual Wall,551644.4,220074.16,19894.75,19148.194
2017,1,2,7,Channel - Appliances,Americas,607,DW-All Other Dual Wall,524062.18,209070.45,19894.75,19148.194
2021,4,12,49,Channel - Appliances,Americas,103,MTA & SL 156,1310045.76,158525.6,23550.42,24349.121
2021,4,12,51,Channel - Appliances,Americas,103,MTA & SL 156,1419216.24,171736.07,23550.42,24349.121
2021,4,12,52,Channel - Appliances,Americas,103,MTA & SL 156,1419216.24,171736.07,23550.42,24349.121
2021,4,12,50,Channel - Appliances,Americas,103,MTA & SL 156,1310045.76,158525.6,23550.42,24349.121
2021,1,1,2,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,8800331.76,263547.81,24349.121,22313.85
2021,1,1,1,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10000377.0,299486.15,24349.121,22313.85
2021,1,1,4,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,10000377.0,299486.15,24349.121,22313.85
2021,1,1,3,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,11200422.24,335424.49,24349.121,22313.85
2021,1,3,11,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1303901.82,161658.58,24349.121,22313.85
2021,1,3,13,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1062438.52,131721.8,24349.121,22313.85
2021,1,3,10,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1303901.82,161658.58,24349.121,22313.85
2021,1,3,12,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1207316.5,149683.87,24349.121,22313.85
2015,4,11,46,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,928651.2,97375.1,18306.96,18332.079
2015,4,11,47,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,928651.2,97375.1,18306.96,18332.079
2015,4,11,44,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,882218.64,92506.34,18306.96,18332.079
2015,4,11,45,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,928651.2,97375.1,18306.96,18332.079
2015,4,11,48,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,975083.76,102243.85,18306.96,18332.079
2015,3,9,38,Channel - Appliances,Americas,715,Polyolefins ETC,1303970.97,194622.58,18193.707,18306.96
2015,3,9,37,Channel - Appliances,Americas,715,Polyolefins ETC,1247276.58,186160.73,18193.707,18306.96
2015,3,9,36,Channel - Appliances,Americas,715,Polyolefins ETC,1077193.41,160775.17,18193.707,18306.96
2015,3,9,39,Channel - Appliances,Americas,715,Polyolefins ETC,2040998.04,304626.64,18193.707,18306.96
2022,1,2,6,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,8997617.02,823126.65,26144.956,24740.48
2022,1,2,5,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7824014.8,715762.3,26144.956,24740.48
2022,1,2,9,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7432814.06,679974.19,26144.956,24740.48
2022,1,2,8,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7824014.8,715762.3,26144.956,24740.48
2022,1,2,7,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6650412.58,608397.96,26144.956,24740.48
2022,3,9,38,Channel - Appliances,Americas,103,MTA & SL 156,1812725.018,213285.66,25248.476,25723.941
2022,3,9,37,Channel - Appliances,Americas,103,MTA & SL 156,1882445.211,221488.95,25248.476,25723.941
2022,3,9,39,Channel - Appliances,Americas,103,MTA & SL 156,1812725.018,213285.66,25248.476,25723.941
2022,3,9,36,Channel - Appliances,Americas,103,MTA & SL 156,1464124.053,172269.19,25248.476,25723.941
2021,2,5,20,Channel - Appliances,Americas,217,Ultra-Fast,5236060.0,378480.78,22313.85,23046.934
2021,2,5,18,Channel - Appliances,Americas,217,Ultra-Fast,6872328.75,496756.03,22313.85,23046.934
2021,2,5,19,Channel - Appliances,Americas,217,Ultra-Fast,7526836.25,544066.13,22313.85,23046.934
2021,2,5,21,Channel - Appliances,Americas,217,Ultra-Fast,5236060.0,378480.78,22313.85,23046.934
2021,2,5,22,Channel - Appliances,Americas,217,Ultra-Fast,8181343.75,591376.22,22313.85,23046.934
2022,1,2,6,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,4250799.97,184849.86,26144.956,24740.48
2022,1,2,5,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3696347.8,160739.01,26144.956,24740.48
2022,1,2,9,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3511530.41,152702.05,26144.956,24740.48
2022,1,2,8,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3696347.8,160739.01,26144.956,24740.48
2022,1,2,7,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3141895.63,136628.15,26144.956,24740.48
2022,3,9,38,Channel - Appliances,Americas,715,Polyolefins ETC,738782.068,287358.74,25248.476,25723.941
2022,3,9,37,Channel - Appliances,Americas,715,Polyolefins ETC,767196.763,298411.0,25248.476,25723.941
2022,3,9,39,Channel - Appliances,Americas,715,Polyolefins ETC,738782.068,287358.74,25248.476,25723.941
2022,3,9,36,Channel - Appliances,Americas,715,Polyolefins ETC,596708.593,232097.44,25248.476,25723.941
2022,3,9,38,Channel - Appliances,Americas,607,DW-All Other Dual Wall,568591.572,366290.49,25248.476,25723.941
2022,3,9,37,Channel - Appliances,Americas,607,DW-All Other Dual Wall,590460.479,380378.59,25248.476,25723.941
2022,3,9,39,Channel - Appliances,Americas,607,DW-All Other Dual Wall,568591.572,366290.49,25248.476,25723.941
2022,3,9,36,Channel - Appliances,Americas,607,DW-All Other Dual Wall,459247.039,295850.01,25248.476,25723.941
2015,1,1,4,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1903549.7,132272.43,18332.079,17991.348
2015,1,1,2,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1830336.25,127185.03,18332.079,17991.348
2015,1,1,1,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1391055.55,96660.62,18332.079,17991.348
2015,1,1,3,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,2269616.95,157709.44,18332.079,17991.348
2015,1,3,12,Channel - Appliances,Americas,217,Ultra-Fast,5529930.34,381546.3,18332.079,17991.348
2015,1,3,11,Channel - Appliances,Americas,217,Ultra-Fast,4066125.25,280548.75,18332.079,17991.348
2015,1,3,10,Channel - Appliances,Americas,217,Ultra-Fast,3740835.23,258104.85,18332.079,17991.348
2015,1,3,13,Channel - Appliances,Americas,217,Ultra-Fast,2927610.18,201995.1,18332.079,17991.348
2015,2,5,19,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1826992.02,145393.01,17991.348,18193.707
2015,2,5,20,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1913991.64,152316.49,17991.348,18193.707
2015,2,5,22,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1739992.4,138469.54,17991.348,18193.707
2015,2,5,18,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1739992.4,138469.54,17991.348,18193.707
2015,2,5,21,Channel - Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1565993.16,124622.58,17991.348,18193.707
2015,1,1,3,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2100444.06,313228.5,18332.079,17991.348
2015,1,1,1,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1287368.94,191978.76,18332.079,17991.348
2015,1,1,2,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1693906.5,252603.63,18332.079,17991.348
2015,1,1,4,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1761662.76,262707.78,18332.079,17991.348
2015,2,4,15,Channel - Appliances,Americas,607,DW-All Other Dual Wall,501979.5,286572.35,17991.348,18193.707
2015,2,4,16,Channel - Appliances,Americas,607,DW-All Other Dual Wall,451781.55,257915.11,17991.348,18193.707
2015,2,4,14,Channel - Appliances,Americas,607,DW-All Other Dual Wall,217524.45,124181.35,17991.348,18193.707
2015,2,4,17,Channel - Appliances,Americas,607,DW-All Other Dual Wall,518712.15,296124.76,17991.348,18193.707
2015,3,7,27,Channel - Appliances,Americas,715,Polyolefins ETC,1193174.85,198377.0,18193.707,18306.96
2015,3,7,28,Channel - Appliances,Americas,715,Polyolefins ETC,1306810.55,217270.05,18193.707,18306.96
2015,3,7,30,Channel - Appliances,Americas,715,Polyolefins ETC,1590899.8,264502.67,18193.707,18306.96
2015,3,7,29,Channel - Appliances,Americas,715,Polyolefins ETC,1590899.8,264502.67,18193.707,18306.96
2015,3,7,27,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1224480.39,151552.17,18193.707,18306.96
2015,3,7,28,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1341097.57,165985.71,18193.707,18306.96
2015,3,7,30,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1632640.52,202069.56,18193.707,18306.96
2015,3,7,29,Channel - Appliances,Americas,104,MTA 100 & CSTII 100,1632640.52,202069.56,18193.707,18306.96
2015,3,7,27,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1417881.78,211977.12,18193.707,18306.96
2015,3,7,30,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1890509.04,282636.16,18193.707,18306.96
2015,3,7,28,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1552918.14,232165.41,18193.707,18306.96
2015,3,7,29,Channel - Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,1890509.04,282636.16,18193.707,18306.96
2015,4,10,41,Channel - Appliances,Americas,217,Ultra-Fast,5038908.94,345065.29,18306.96,18332.079
2015,4,10,42,Channel - Appliances,Americas,217,Ultra-Fast,5038908.94,345065.29,18306.96,18332.079
2015,4,10,40,Channel - Appliances,Americas,217,Ultra-Fast,4263692.18,291978.32,18306.96,18332.079
2015,4,10,43,Channel - Appliances,Americas,217,Ultra-Fast,5232713.13,358337.03,18306.96,18332.079
2017,3,7,29,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,11531614.08,309060.2,19304.506,19561.896
2017,3,7,30,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,12012098.0,321937.71,19304.506,19561.896
2017,3,7,27,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,12973065.84,347692.73,19304.506,19561.896
2017,3,7,28,Channel - Appliances,Americas,214,FASTON Terminals - Premier & Commercial,11531614.08,309060.2,19304.506,19561.896
2017,3,9,36,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7384174.0,540320.17,19304.506,19561.896
2017,3,9,38,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7384174.0,540320.17,19304.506,19561.896
2017,3,9,39,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7384174.0,540320.17,19304.506,19561.896
2017,3,9,37,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7384174.0,540320.17,19304.506,19561.896
2019,1,2,6,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3562763.0,122696.25,21706.532,21013.085
2019,1,2,5,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3919039.3,134965.88,21706.532,21013.085
2019,1,2,9,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3384624.85,116561.44,21706.532,21013.085
2019,1,2,7,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3919039.3,134965.88,21706.532,21013.085
2018,1,3,13,Channel - Appliances,Americas,217,Ultra-Fast,3640621.5,242539.63,20819.269,20155.486
2018,1,3,10,Channel - Appliances,Americas,217,Ultra-Fast,5663189.0,377283.87,20819.269,20155.486
2018,1,3,12,Channel - Appliances,Americas,217,Ultra-Fast,5258675.5,350335.02,20819.269,20155.486
2018,1,3,11,Channel - Appliances,Americas,217,Ultra-Fast,5663189.0,377283.87,20819.269,20155.486
2018,1,1,2,Channel - Appliances,Americas,607,DW-All Other Dual Wall,755379.17,333660.05,20819.269,20155.486
2018,1,1,4,Channel - Appliances,Americas,607,DW-All Other Dual Wall,584809.68,258317.46,20819.269,20155.486
2018,1,1,1,Channel - Appliances,Americas,607,DW-All Other Dual Wall,487341.4,215264.55,20819.269,20155.486
2018,1,1,3,Channel - Appliances,Americas,607,DW-All Other Dual Wall,609176.75,269080.68,20819.269,20155.486
2018,4,11,45,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6600815.27,487368.74,20687.278,20819.269
2018,4,11,47,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6600815.27,487368.74,20687.278,20819.269
2018,4,11,44,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,7643049.26,564321.7,20687.278,20819.269
2018,4,11,46,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6948226.6,513019.72,20687.278,20819.269
2018,4,11,48,Channel - Appliances,Americas,236,Universal  MATE-N-LOK Connectors,6948226.6,513019.72,20687.278,20819.269
2022,2,6,24,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,562197.594,113331.88,24740.48,25248.476
2022,2,6,23,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,659971.088,133041.77,24740.48,25248.476
2022,2,6,26,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,635527.715,128114.3,24740.48,25248.476
2022,2,6,25,Channel - Appliances,Americas,766,DW-ES/Auto Splice Seal,562197.594,113331.88,24740.48,25248.476
2022,2,6,24,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2829812.59,149255.4,24740.48,25248.476
2022,2,6,23,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3321953.91,175212.86,24740.48,25248.476
2022,2,6,26,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,3198918.58,168723.5,24740.48,25248.476
2022,2,6,25,Channel - Appliances,Americas,212,Open Barrel Rings & Spades,2829812.59,149255.4,24740.48,25248.476
