fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP_value,GDP_value.1,DATE_x,CSENT,Interest_rate,Inflation
2018,2,6,23,Channel - Data and Devices,Americas,333,AMPLIMITE/AMPLIMATE & Other Special Products,22406.5,43916.02,20155.486,20470.197,2018-06-01,98.2,2.5,2.553219
2018,2,6,24,Channel - Data and Devices,Americas,333,AMPLIMITE/AMPLIMATE & Other Special Products,22406.5,43916.02,20155.486,20470.197,2018-06-01,98.2,2.5,2.553219
2018,2,6,25,Channel - Data and Devices,Americas,333,AMPLIMITE/AMPLIMATE & Other Special Products,20613.98,40402.73,20155.486,20470.197,2018-06-01,98.2,2.5,2.553219
2018,1,1,3,Channel - Data and Devices,Americas,323,FFC Connectors,775763.25,82824.3,20819.269,20155.486,2018-01-01,95.7,2.0,2.166305
2018,1,1,4,Channel - Data and Devices,Americas,323,FFC Connectors,868854.84,92763.22,20819.269,20155.486,2018-01-01,95.7,2.0,2.166305
2018,1,1,2,Channel - Data and Devices,Americas,323,FFC Connectors,837824.31,89450.24,20819.269,20155.486,2018-01-01,95.7,2.0,2.166305
2018,1,1,1,Channel - Data and Devices,Americas,323,FFC Connectors,589580.07,62946.47,20819.269,20155.486,2018-01-01,95.7,2.0,2.166305
2018,3,9,38,Channel - Data and Devices,Americas,040,AMP-LATCH Low Profile Headers,85350.76,108663.7,20470.197,20687.278,2018-09-01,100.1,2.75,2.461933
2018,3,9,37,Channel - Data and Devices,Americas,040,AMP-LATCH Low Profile Headers,93109.92,118542.22,20470.197,20687.278,2018-09-01,100.1,2.75,2.461933
2018,3,9,36,Channel - Data and Devices,Americas,040,AMP-LATCH Low Profile Headers,104748.66,133360.0,20470.197,20687.278,2018-09-01,100.1,2.75,2.461933
2018,3,9,39,Channel - Data and Devices,Americas,040,AMP-LATCH Low Profile Headers,108628.24,138299.26,20470.197,20687.278,2018-09-01,100.1,2.75,2.461933
2022,1,1,4,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,2847.12,20552.73,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,1,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,2253.97,16270.91,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,2,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,2135.34,15414.55,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,3,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,4626.57,33398.18,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,4,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,716300.88,70977.71,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,1,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,567071.53,56190.69,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,2,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,537225.66,53233.29,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,3,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,1163988.93,115338.79,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,4,Channel - Data and Devices,Americas,377,Mini-Spring Sockets,109818.0,30091.14,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,1,Channel - Data and Devices,Americas,377,Mini-Spring Sockets,86939.25,23822.15,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,2,Channel - Data and Devices,Americas,377,Mini-Spring Sockets,82363.5,22568.35,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,3,Channel - Data and Devices,Americas,377,Mini-Spring Sockets,178454.25,48898.09,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,2,8,Channel - Data and Devices,Americas,080,SMA/SSMA,13809.96,95217.36,26144.956,24740.48,2022-02-01,62.8,,4.30707
2022,1,2,6,Channel - Data and Devices,Americas,080,SMA/SSMA,13083.12,90205.92,26144.956,24740.48,2022-02-01,62.8,,4.30707
2022,1,2,9,Channel - Data and Devices,Americas,080,SMA/SSMA,13809.96,95217.36,26144.956,24740.48,2022-02-01,62.8,,4.30707
2022,1,2,7,Channel - Data and Devices,Americas,080,SMA/SSMA,18171.0,125286.01,26144.956,24740.48,2022-02-01,62.8,,4.30707
2022,1,2,5,Channel - Data and Devices,Americas,080,SMA/SSMA,13083.12,90205.92,26144.956,24740.48,2022-02-01,62.8,,4.30707
2022,1,2,8,Channel - Data and Devices,Americas,034,Euro Latch & System 50,14751.6,64630.82,26144.956,24740.48,2022-02-01,62.8,,4.30707
2022,1,2,6,Channel - Data and Devices,Americas,034,Euro Latch & System 50,13975.2,61229.2,26144.956,24740.48,2022-02-01,62.8,,4.30707
2022,1,2,9,Channel - Data and Devices,Americas,034,Euro Latch & System 50,14751.6,64630.82,26144.956,24740.48,2022-02-01,62.8,,4.30707
2022,1,2,7,Channel - Data and Devices,Americas,034,Euro Latch & System 50,19410.0,85040.55,26144.956,24740.48,2022-02-01,62.8,,4.30707
2022,1,2,5,Channel - Data and Devices,Americas,034,Euro Latch & System 50,13975.2,61229.2,26144.956,24740.48,2022-02-01,62.8,,4.30707
2019,1,2,8,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,16305.66,38429.98,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,6,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,18117.4,42699.98,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,7,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,19023.27,44834.97,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,5,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,18117.4,42699.98,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,9,Channel - Data and Devices,Americas,G65,High Power Drawer - Elcon,19023.27,44834.97,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,3,12,Channel - Data and Devices,Americas,JJ5,USB Type C,648.96,1572.54,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
2019,1,3,10,Channel - Data and Devices,Americas,JJ5,USB Type C,549.12,1330.61,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
2019,1,3,13,Channel - Data and Devices,Americas,JJ5,USB Type C,524.16,1270.13,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
2019,1,3,11,Channel - Data and Devices,Americas,JJ5,USB Type C,773.76,1874.95,21706.532,21013.085,2019-03-01,98.4,3.0,2.399684
2019,2,5,21,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,25451.58,81338.36,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,18,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,25451.58,81338.36,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,20,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,21980.91,70246.77,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,19,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,16196.46,51760.78,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,22,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,25451.58,81338.36,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,21,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,4401.98,30468.0,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,18,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,4401.98,30468.0,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,20,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,3801.71,26313.28,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,19,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,2801.26,19388.73,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,22,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,4401.98,30468.0,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,4,15,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,16394.56,24729.56,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,4,14,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,11124.88,16780.77,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,4,17,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,14638.0,22079.96,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,4,16,Channel - Data and Devices,Americas,301,MODULAR JACKS - INVERTED AND LEDS,16394.56,24729.56,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,5,20,Channel - Data and Devices,Americas,961,FPC Connectors,118871.79,39222.22,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,21,Channel - Data and Devices,Americas,961,FPC Connectors,137641.02,45415.2,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,19,Channel - Data and Devices,Americas,961,FPC Connectors,87589.74,28900.58,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,22,Channel - Data and Devices,Americas,961,FPC Connectors,137641.02,45415.2,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,18,Channel - Data and Devices,Americas,961,FPC Connectors,137641.02,45415.2,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,3,7,27,Channel - Data and Devices,Americas,053,Memory Sockets,30764.25,55301.95,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,28,Channel - Data and Devices,Americas,053,Memory Sockets,33225.39,59726.1,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,29,Channel - Data and Devices,Americas,053,Memory Sockets,29533.68,53089.87,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,30,Channel - Data and Devices,Americas,053,Memory Sockets,28303.11,50877.79,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,8,31,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,15237.44,32377.03,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,32,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,21511.68,45708.75,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,34,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,17926.4,38090.63,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,35,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,17030.08,36186.09,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,33,Channel - Data and Devices,Americas,253,AMPLIMITE HDF,18822.72,39995.16,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,31,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,5105.95,11937.91,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,32,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,7208.4,16853.51,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,34,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,6007.0,14044.59,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,35,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,5706.65,13342.36,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2019,3,8,33,Channel - Data and Devices,Americas,024,AMPLIMITE HD22 Board Mount Connectors,6307.35,14746.82,21272.448,21531.839,2019-08-01,89.8,2.75,2.629246
2020,1,3,11,Channel - Data and Devices,Americas,J03,10 Lanes Pluggable I/O,727.25,7817.55,21704.706,21538.032,2020-03-01,89.1,0.25,2.647379
2020,1,3,13,Channel - Data and Devices,Americas,J03,10 Lanes Pluggable I/O,581.8,6254.04,21704.706,21538.032,2020-03-01,89.1,0.25,2.647379
2020,1,3,10,Channel - Data and Devices,Americas,J03,10 Lanes Pluggable I/O,785.43,8442.95,21704.706,21538.032,2020-03-01,89.1,0.25,2.647379
2020,1,3,12,Channel - Data and Devices,Americas,J03,10 Lanes Pluggable I/O,814.52,8755.65,21704.706,21538.032,2020-03-01,89.1,0.25,2.647379
2020,3,7,30,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,259.0,2988.83,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,27,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,212.75,2455.11,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,28,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,203.5,2348.36,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,29,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,249.75,2882.08,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2019,1,2,7,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,3541.23,19207.92,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,5,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,3372.6,18293.26,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,8,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,3035.34,16463.93,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,9,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,3541.23,19207.92,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,1,2,6,Channel - Data and Devices,Americas,022,AMPLIMITE .050 Hardware/Backshells/Conn,3372.6,18293.26,21706.532,21013.085,2019-02-01,93.8,3.0,2.376648
2019,2,4,15,Channel - Data and Devices,Americas,472,Z-PACK 2mm HM,34763.12,104877.63,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,4,14,Channel - Data and Devices,Americas,472,Z-PACK 2mm HM,23589.26,71166.96,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,4,17,Channel - Data and Devices,Americas,472,Z-PACK 2mm HM,31038.5,93640.74,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,4,16,Channel - Data and Devices,Americas,472,Z-PACK 2mm HM,34763.12,104877.63,21013.085,21272.448,2019-04-01,97.2,3.0,2.407927
2019,2,5,20,Channel - Data and Devices,Americas,023,AMPLIMITE Front Load RA Metal Shell Posted,39346.72,67110.84,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,21,Channel - Data and Devices,Americas,023,AMPLIMITE Front Load RA Metal Shell Posted,45559.36,77707.29,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,19,Channel - Data and Devices,Americas,023,AMPLIMITE Front Load RA Metal Shell Posted,28992.32,49450.09,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,22,Channel - Data and Devices,Americas,023,AMPLIMITE Front Load RA Metal Shell Posted,45559.36,77707.29,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,2,5,18,Channel - Data and Devices,Americas,023,AMPLIMITE Front Load RA Metal Shell Posted,45559.36,77707.29,21013.085,21272.448,2019-05-01,100.0,3.0,2.39723
2019,3,7,27,Channel - Data and Devices,Americas,073,Standard Modular Jacks,162156.75,84144.61,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,28,Channel - Data and Devices,Americas,073,Standard Modular Jacks,175129.29,90876.18,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,29,Channel - Data and Devices,Americas,073,Standard Modular Jacks,155670.48,80778.83,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,7,30,Channel - Data and Devices,Americas,073,Standard Modular Jacks,149184.21,77413.04,21272.448,21531.839,2019-07-01,98.4,3.0,2.460848
2019,3,9,37,Channel - Data and Devices,Americas,056,Legacy IC Socket and Accessories,95636.3,43214.12,21272.448,21531.839,2019-09-01,93.2,2.5,2.606767
2019,3,9,39,Channel - Data and Devices,Americas,056,Legacy IC Socket and Accessories,124743.0,56366.24,21272.448,21531.839,2019-09-01,93.2,2.5,2.606767
2019,3,9,38,Channel - Data and Devices,Americas,056,Legacy IC Socket and Accessories,95636.3,43214.12,21272.448,21531.839,2019-09-01,93.2,2.5,2.606767
2019,3,9,36,Channel - Data and Devices,Americas,056,Legacy IC Socket and Accessories,99794.4,45092.99,21272.448,21531.839,2019-09-01,93.2,2.5,2.606767
2019,4,12,50,Channel - Data and Devices,Americas,244,AMPLIMITE All Plastic,4285.05,17650.26,21531.839,21706.532,2019-12-01,99.3,2.25,2.746361
2019,4,12,51,Channel - Data and Devices,Americas,244,AMPLIMITE All Plastic,4489.1,18490.75,21531.839,21706.532,2019-12-01,99.3,2.25,2.746361
2019,4,12,52,Channel - Data and Devices,Americas,244,AMPLIMITE All Plastic,6325.55,26055.15,21531.839,21706.532,2019-12-01,99.3,2.25,2.746361
2019,4,12,49,Channel - Data and Devices,Americas,244,AMPLIMITE All Plastic,5305.3,21852.7,21531.839,21706.532,2019-12-01,99.3,2.25,2.746361
2020,3,7,28,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,24425.5,68978.0,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,30,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,31087.0,87790.19,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,29,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,29976.75,84654.82,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,27,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,25535.75,72113.37,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,28,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,4061.64,26177.3,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,30,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,5169.36,33316.56,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,29,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,4984.74,32126.69,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,3,7,27,Channel - Data and Devices,Americas,311,RF - Special Sub-Miniature Connectors,4246.26,27367.18,19636.731,21362.428,2020-07-01,72.5,0.25,2.348857
2020,4,10,40,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,153290.5,12005.08,21362.428,21704.706,2020-10-01,81.8,0.25,1.842159
2020,4,10,41,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,188129.25,14733.51,21362.428,21704.706,2020-10-01,81.8,0.25,1.842159
2020,4,10,42,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,188129.25,14733.51,21362.428,21704.706,2020-10-01,81.8,0.25,1.842159
2020,4,10,43,Channel - Data and Devices,Americas,K85,Spring Fingers & Pogo Pins,174193.75,13642.14,21362.428,21704.706,2020-10-01,81.8,0.25,1.842159
2016,1,2,8,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,36727.6,18475.39,18968.041,18425.306,2016-02-01,91.7,1.0,2.5442092
2016,1,2,5,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,34891.22,17551.62,18968.041,18425.306,2016-02-01,91.7,1.0,2.5442092
2016,1,2,6,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,40400.36,20322.92,18968.041,18425.306,2016-02-01,91.7,1.0,2.5442092
2016,1,2,7,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,36727.6,18475.39,18968.041,18425.306,2016-02-01,91.7,1.0,2.5442092
2016,1,2,9,Channel - Data and Devices,Americas,145,Miscellaneous Power Connectors,34891.22,17551.62,18968.041,18425.306,2016-02-01,91.7,1.0,2.5442092
2016,2,5,21,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,26354.4,75269.19,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,5,19,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,27672.12,79032.65,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,5,22,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,31625.28,90323.03,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,5,18,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,30307.56,86559.57,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,5,20,Channel - Data and Devices,Americas,252,AMPLIMITE RFI/EMI Shielded Hardware,15812.64,45161.52,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,5,21,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,374967.2,42648.3,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,5,19,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,393715.56,44780.72,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,5,22,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,449960.64,51177.96,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,5,18,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,431212.28,49045.55,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,5,20,Channel - Data and Devices,Americas,038,AMPLIMITE HD22 Crimp-Snap Connector,224980.32,25588.98,18425.306,18611.617,2016-05-01,94.7,1.0,2.5711572
2016,2,6,23,Channel - Data and Devices,Americas,318,AMP-LATCH Novo Receptacle,82831.28,62774.85,18425.306,18611.617,2016-06-01,93.5,1.0,2.5689022
2016,2,6,25,Channel - Data and Devices,Americas,318,AMP-LATCH Novo Receptacle,93635.36,70962.87,18425.306,18611.617,2016-06-01,93.5,1.0,2.5689022
2016,2,6,26,Channel - Data and Devices,Americas,318,AMP-LATCH Novo Receptacle,100838.08,76421.55,18425.306,18611.617,2016-06-01,93.5,1.0,2.5689022
2016,2,6,24,Channel - Data and Devices,Americas,318,AMP-LATCH Novo Receptacle,86432.64,65504.19,18425.306,18611.617,2016-06-01,93.5,1.0,2.5689022
2016,3,7,29,Channel - Data and Devices,Americas,961,FPC Connectors,86947.56,32385.15,18611.617,18775.459,2016-07-01,90.0,1.0,2.5758512
2016,3,7,27,Channel - Data and Devices,Americas,961,FPC Connectors,64405.6,23989.0,18611.617,18775.459,2016-07-01,90.0,1.0,2.5758512
2016,3,7,30,Channel - Data and Devices,Americas,961,FPC Connectors,93388.12,34784.06,18611.617,18775.459,2016-07-01,90.0,1.0,2.5758512
2016,3,7,28,Channel - Data and Devices,Americas,961,FPC Connectors,77286.72,28786.8,18611.617,18775.459,2016-07-01,90.0,1.0,2.5758512
2022,1,1,1,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,14783.9,27464.46,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,3,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,30345.9,56374.43,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,2,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,14005.8,26018.97,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,4,Channel - Data and Devices,Americas,251,AMPLIMITE Plastic Strain Relief,18674.4,34691.95,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,1,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,4559.24,48387.0,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,3,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,9358.44,99320.69,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,2,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,4319.28,45840.32,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,1,4,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,5759.04,61120.43,26144.956,24740.48,2022-01-01,67.2,,3.988659
2022,1,3,10,Channel - Data and Devices,Americas,398,CT Interconnect,293570.2,49662.76,26144.956,24740.48,2022-03-01,59.4,,4.558423
2022,1,3,11,Channel - Data and Devices,Americas,398,CT Interconnect,293570.2,49662.76,26144.956,24740.48,2022-03-01,59.4,,4.558423
2022,1,3,12,Channel - Data and Devices,Americas,398,CT Interconnect,346946.6,58692.36,26144.956,24740.48,2022-03-01,59.4,,4.558423
2022,1,3,13,Channel - Data and Devices,Americas,398,CT Interconnect,400323.0,67721.95,26144.956,24740.48,2022-03-01,59.4,,4.558423
2020,2,5,22,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,2304.99,7099.47,21538.032,19636.731,2020-05-01,72.3,0.25,2.084208
2020,2,5,21,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,1792.77,5521.81,21538.032,19636.731,2020-05-01,72.3,0.25,2.084208
2020,2,5,18,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,1280.55,3944.15,21538.032,19636.731,2020-05-01,72.3,0.25,2.084208
2020,2,5,19,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,1622.03,4995.92,21538.032,19636.731,2020-05-01,72.3,0.25,2.084208
2020,2,5,20,Channel - Data and Devices,Americas,Z77,Outdoor FO Assemblies,1536.66,4732.98,21538.032,19636.731,2020-05-01,72.3,0.25,2.084208
2017,3,7,28,Channel - Data and Devices,Americas,A87,MINI POWER MODULES,10755.8,20792.13,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,29,Channel - Data and Devices,Americas,A87,MINI POWER MODULES,13200.3,25517.62,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,27,Channel - Data and Devices,Americas,A87,MINI POWER MODULES,12222.5,23627.42,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,7,30,Channel - Data and Devices,Americas,A87,MINI POWER MODULES,12711.4,24572.52,19304.506,19561.896,2017-07-01,93.4,1.75,2.146769
2017,3,8,35,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,28125.8,80417.52,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,32,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,30938.38,88459.27,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,31,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,25313.22,72375.77,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,33,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,26719.51,76396.64,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
2017,3,8,34,Channel - Data and Devices,Americas,025,AMPLIMITE Straight Posted Metal Shell,29532.09,84438.39,19304.506,19561.896,2017-08-01,96.8,1.75,2.089832
