fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP,CSENT,Interest_rate,Inflation
2020,4,10,41,Energy,Americas,753,Heatshrink MV Terminations,2115.92,185048.07,21704.706,81.8,0.25,1.842159
2020,1,1,4,Energy,Americas,F14,Utilux-Lugs & Links,47515.0,93224.43,21538.032,99.8,2.25,2.797067
2020,4,10,41,Energy,Americas,750,Cold Applied Medium Voltage Joints,1980.0,329520.05,21704.706,81.8,0.25,1.842159
2021,2,6,23,Energy,Americas,E82,DC components for Solar farms,135330.0,1846823.79,23046.934,85.5,0.25,2.588579
2016,2,6,24,Energy,Americas,750,Cold Applied Medium Voltage Joints,1395.0,294021.12,18611.617,93.5,1.0,2.5689022
2017,2,4,16,Energy,Americas,E78,BOW HV Arresters,190.0,175838.94,19304.506,97.0,1.5,2.25217
2018,1,2,5,Energy,Americas,760,Raysulate,12583.08,286322.27,20155.486,99.7,2.0,2.131896
2017,4,11,45,Energy,Americas,E78,BOW HV Arresters,50.0,3255.84,19894.75,98.5,1.75,2.115031
2018,4,11,47,Energy,Americas,760,Raysulate,27950.96,691843.98,20819.269,97.5,2.75,2.476794
2017,1,3,11,Energy,Americas,749,Cold Applied Low Voltage,12504.0,147092.7,19148.194,96.9,1.5,2.453344
2016,1,3,10,Energy,Americas,F14,Utilux-Lugs & Links,58829.0,95164.84,18425.306,91.0,1.0,2.531878
2016,3,9,37,Energy,Americas,E82,DC components for Solar farms,0.0,-5640.0,18775.459,91.2,1.0,2.6321032
2022,3,7,27,Energy,Americas,748,High Voltage Cable Accessories,26.0,42047.53,25723.941,51.5,,5.625329
2021,4,12,52,Energy,Americas,F14,Utilux-Lugs & Links,44855.0,96124.17,24349.121,70.6,,3.484143
2021,4,12,52,Energy,Americas,752,Heatshrink Medium Voltage Joints,4117.0,678762.21,24349.121,70.6,,3.484143
2021,1,2,6,Energy,Americas,KA4,EPDM 600A Switchgear connector,2690.0,245332.06,22313.85,76.8,0.25,1.527009
2020,1,3,13,Energy,Americas,KA4,EPDM 600A Switchgear connector,827.0,57301.53,21538.032,89.1,0.25,2.647379
2022,3,9,36,Energy,Americas,749,Cold Applied Low Voltage,10718.0,287100.51,25723.941,58.6,,6.392795
2021,4,11,47,Energy,Americas,KA4,EPDM 600A Switchgear connector,4312.0,191608.18,24349.121,67.4,,3.21432
2021,4,11,48,Energy,Americas,760,Raysulate,54820.977,1480435.2,24349.121,67.4,,3.21432
2021,4,11,47,Energy,Americas,760,Raysulate,41886.132,1404632.54,24349.121,67.4,,3.21432
2021,2,5,19,Energy,Americas,749,Cold Applied Low Voltage,10735.0,208403.5,23046.934,82.9,0.25,2.623164
2021,4,12,52,Energy,Americas,751,Cold Applied MV Terminations,3988.0,165379.15,24349.121,70.6,,3.484143
2021,3,9,38,Energy,Americas,749,Cold Applied Low Voltage,14717.0,215998.15,23550.42,72.8,,2.638383
2021,3,9,36,Energy,Americas,750,Cold Applied Medium Voltage Joints,892.0,97476.41,23550.42,72.8,,2.638383
2019,4,11,44,Energy,Americas,749,Cold Applied Low Voltage,5436.0,91869.9,21706.532,96.8,2.25,2.768217
2017,1,1,3,Energy,Americas,Z72,ILD/ TWC,337.0,75046.53,19148.194,98.5,1.25,2.661562
2015,3,8,31,Energy,Americas,Z72,ILD/ TWC,685.0,45526.79,18306.96,91.9,0.75,2.1802398
2016,1,1,3,Energy,Americas,752,Heatshrink Medium Voltage Joints,2431.0,340054.54,18425.306,92.0,1.0,2.4667222
2016,2,5,19,Energy,Americas,748,High Voltage Cable Accessories,76.0,79046.93,18611.617,94.7,1.0,2.5711572
2016,2,5,21,Energy,Americas,748,High Voltage Cable Accessories,55.0,245215.15,18611.617,94.7,1.0,2.5711572
2016,3,9,39,Energy,Americas,364,AMPACT,137159.0,479946.25,18775.459,91.2,1.0,2.6321032
2018,2,4,15,Energy,Americas,748,High Voltage Cable Accessories,103.0,173382.74,20470.197,98.8,2.25,2.493423
2018,1,2,6,Energy,Americas,364,AMPACT,100767.0,439811.99,20155.486,99.7,2.0,2.131896
2019,2,4,14,Energy,Americas,752,Heatshrink Medium Voltage Joints,1239.0,193910.97,21272.448,97.2,3.0,2.407927
2015,1,1,3,Energy,Americas,364,AMPACT,100427.0,405050.97,17991.348,98.1,0.75,1.985653
2019,4,11,48,Energy,Americas,Z72,ILD/ TWC,1069.0,333756.23,21706.532,96.8,2.25,2.768217
2017,4,10,43,Energy,Americas,E82,DC components for Solar farms,81413.0,6886.49,19894.75,100.7,1.75,2.192819
2017,2,4,14,Energy,Americas,827,High Voltage Clamps & Connectors,870.0,106247.31,19304.506,97.0,1.5,2.25217
2016,1,1,4,Energy,Americas,757,Nuclear Accessories,476.0,53197.84,18425.306,92.0,1.0,2.4667222
2016,1,1,3,Energy,Americas,757,Nuclear Accessories,1036.0,74773.23,18425.306,92.0,1.0,2.4667222
2018,3,9,36,Energy,Americas,757,Nuclear Accessories,101.0,14693.6,20687.278,100.1,2.75,2.461933
2015,3,8,35,Energy,Americas,827,High Voltage Clamps & Connectors,723.0,64264.44,18306.96,91.9,0.75,2.1802398
2020,1,3,10,Energy,Americas,Z72,ILD/ TWC,472.0,60279.1,21538.032,89.1,0.25,2.647379
2021,3,9,36,Energy,Americas,757,Nuclear Accessories,406.0,81712.38,23550.42,72.8,,2.638383
2018,3,9,38,Energy,Americas,E82,DC components for Solar farms,81300.0,29377.28,20687.278,100.1,2.75,2.461933
2018,3,8,31,Energy,Americas,KA4,EPDM 600A Switchgear connector,386.0,40082.35,20687.278,96.2,2.5,2.432878
2020,2,4,15,Energy,Americas,757,Nuclear Accessories,959.0,109272.24,19636.731,71.8,0.25,2.226352
2020,1,1,1,Energy,Americas,E78,BOW HV Arresters,9.0,-44481.13,21538.032,99.8,2.25,2.797067
2020,1,2,9,Energy,Americas,757,Nuclear Accessories,373.0,87524.68,21538.032,101.0,2.25,2.812936
2022,3,8,31,Energy,Americas,752,Heatshrink Medium Voltage Joints,1763.0,467059.77,25723.941,58.2,,5.991705
2022,3,9,37,Energy,Americas,E82,DC components for Solar farms,353494.0,648078.66,25723.941,58.6,,6.392795
2022,2,4,14,Energy,Americas,827,High Voltage Clamps & Connectors,6.0,344.09,25248.476,65.2,,4.721803
2020,4,12,51,Energy,Americas,814,Underground Line Bolted Connection Products,4506.0,131515.56,21704.706,80.7,0.25,1.716599
2019,4,12,51,Energy,Americas,364,AMPACT,116750.0,656900.75,21706.532,99.3,2.25,2.746361
2017,2,4,16,Energy,Americas,364,AMPACT,98394.0,342030.76,19304.506,97.0,1.5,2.25217
2016,4,10,40,Energy,Americas,749,Cold Applied Low Voltage,5257.0,63621.11,18968.041,87.2,1.0,2.5095184
2016,2,6,25,Energy,Americas,KA4,EPDM 600A Switchgear connector,593.0,80200.64,18611.617,93.5,1.0,2.5689022
2016,3,7,29,Energy,Americas,KA4,EPDM 600A Switchgear connector,1751.0,273827.8,18775.459,90.0,1.0,2.5758512
2018,1,2,9,Energy,Americas,364,AMPACT,79917.0,325247.6,20155.486,99.7,2.0,2.131896
2017,4,11,44,Energy,Americas,752,Heatshrink Medium Voltage Joints,1158.0,136810.51,19894.75,98.5,1.75,2.115031
2015,3,8,32,Energy,Americas,752,Heatshrink Medium Voltage Joints,1794.0,322607.09,18306.96,91.9,0.75,2.1802398
2017,3,9,37,Energy,Americas,750,Cold Applied Medium Voltage Joints,436.0,102965.49,19561.896,95.1,1.75,2.106697
2016,2,5,19,Energy,Americas,E78,BOW HV Arresters,49.0,23749.37,18611.617,94.7,1.0,2.5711572
2018,3,7,28,Energy,Americas,750,Cold Applied Medium Voltage Joints,352.0,119625.5,20687.278,97.9,2.5,2.519634
2020,4,11,44,Energy,Americas,364,AMPACT,88586.0,322723.13,21704.706,76.9,0.25,1.798587
2016,4,11,46,Energy,Americas,E82,DC components for Solar farms,73901.0,60937.51,18968.041,93.8,1.0,2.5258013
2019,3,8,32,Energy,Americas,E78,BOW HV Arresters,55.0,36752.01,21531.839,89.8,2.75,2.629246
2017,3,7,28,Energy,Americas,749,Cold Applied Low Voltage,8388.0,154056.82,19561.896,93.4,1.75,2.146769
2017,3,7,27,Energy,Americas,752,Heatshrink Medium Voltage Joints,3135.0,190274.2,19561.896,93.4,1.75,2.146769
2016,2,4,16,Energy,Americas,E78,BOW HV Arresters,51.0,23223.39,18611.617,89.0,1.0,2.537996
2019,4,11,46,Energy,Americas,E78,BOW HV Arresters,-19.0,-9431.22,21706.532,96.8,2.25,2.768217
2016,4,11,45,Energy,Americas,752,Heatshrink Medium Voltage Joints,1600.0,334275.3,18968.041,93.8,1.0,2.5258013
2019,2,5,18,Energy,Americas,827,High Voltage Clamps & Connectors,169.0,42617.03,21272.448,100.0,3.0,2.39723
2015,1,1,2,Energy,Americas,752,Heatshrink Medium Voltage Joints,3404.0,500084.02,17991.348,98.1,0.75,1.985653
2016,2,5,18,Energy,Americas,Z72,ILD/ TWC,410.0,69238.04,18611.617,94.7,1.0,2.5711572
2015,1,3,13,Energy,Americas,E78,BOW HV Arresters,98.0,47678.55,17991.348,93.0,0.75,1.9991371
2019,2,5,19,Energy,Americas,Z72,ILD/ TWC,143.0,75322.87,21272.448,100.0,3.0,2.39723
2015,1,1,1,Energy,Americas,KA4,EPDM 600A Switchgear connector,490.0,42833.91,17991.348,98.1,0.75,1.985653
2017,1,3,10,Energy,Americas,E78,BOW HV Arresters,89.0,31577.28,19148.194,96.9,1.5,2.453344
2017,1,1,2,Energy,Americas,Z72,ILD/ TWC,367.0,118332.76,19148.194,98.5,1.25,2.661562
2018,3,8,34,Energy,Americas,827,High Voltage Clamps & Connectors,395.0,111493.16,20687.278,96.2,2.5,2.432878
2015,1,3,11,Energy,Americas,E82,DC components for Solar farms,740.0,113.1,17991.348,93.0,0.75,1.9991371
2018,2,6,26,Energy,Americas,749,Cold Applied Low Voltage,14555.0,276989.42,20470.197,98.2,2.5,2.553219
2017,2,4,17,Energy,Americas,F14,Utilux-Lugs & Links,68810.0,90322.67,19304.506,97.0,1.5,2.25217
2021,1,3,11,Energy,Americas,748,High Voltage Cable Accessories,126.0,115865.16,22313.85,84.9,0.25,1.706984
2021,1,1,3,Energy,Americas,752,Heatshrink Medium Voltage Joints,1078.0,292104.03,22313.85,79.0,0.25,1.517012
2022,1,1,4,Energy,Americas,F14,Utilux-Lugs & Links,9201.0,45730.49,24740.48,67.2,,3.988659
2022,1,2,7,Energy,Americas,F14,Utilux-Lugs & Links,18563.0,68479.09,24740.48,62.8,,4.30707
2022,2,4,16,Energy,Americas,751,Cold Applied MV Terminations,3853.0,154753.91,25248.476,65.2,,4.721803
2020,1,3,11,Energy,Americas,752,Heatshrink Medium Voltage Joints,1857.0,300420.83,21538.032,89.1,0.25,2.647379
2020,4,10,41,Energy,Americas,827,High Voltage Clamps & Connectors,254.0,11423.14,21704.706,81.8,0.25,1.842159
2020,1,3,11,Energy,Americas,E82,DC components for Solar farms,11300.0,419324.72,21538.032,89.1,0.25,2.647379
2020,3,7,29,Energy,Americas,760,Raysulate,49333.48,1023241.33,21362.428,72.5,0.25,2.348857
2020,4,12,49,Energy,Americas,F14,Utilux-Lugs & Links,50922.0,93919.07,21704.706,80.7,0.25,1.716599
2020,1,3,13,Energy,Americas,F14,Utilux-Lugs & Links,23740.0,44355.2,21538.032,89.1,0.25,2.647379
2021,1,1,1,Energy,Americas,364,AMPACT,93754.0,635834.2,22313.85,79.0,0.25,1.517012
2021,1,2,9,Energy,Americas,E82,DC components for Solar farms,21120.0,438722.92,22313.85,76.8,0.25,1.527009
2021,2,5,20,Energy,Americas,757,Nuclear Accessories,110.0,20237.8,23046.934,82.9,0.25,2.623164
2017,3,8,32,Energy,Americas,Z72,ILD/ TWC,144.0,53526.31,19561.896,96.8,1.75,2.089832
2019,4,10,41,Energy,Americas,749,Cold Applied Low Voltage,16736.0,271166.57,21706.532,95.5,2.25,2.733341
2015,4,10,41,Energy,Americas,749,Cold Applied Low Voltage,10199.0,151085.28,18332.079,90.0,0.75,2.3462109
2019,1,3,13,Energy,Americas,749,Cold Applied Low Voltage,15571.0,211174.3,21013.085,98.4,3.0,2.399684
2019,3,8,34,Energy,Americas,Z72,ILD/ TWC,442.0,217266.7,21531.839,89.8,2.75,2.629246
2020,4,10,42,Energy,Americas,E78,BOW HV Arresters,2.0,5392.65,21704.706,81.8,0.25,1.842159
2021,4,12,52,Energy,Americas,748,High Voltage Cable Accessories,122.0,287397.98,24349.121,70.6,,3.484143
2022,3,8,34,Energy,Americas,827,High Voltage Clamps & Connectors,131.0,17866.38,25723.941,58.2,,5.991705
2022,1,2,6,Energy,Americas,753,Heatshrink MV Terminations,3392.0,246868.93,24740.48,62.8,,4.30707
2020,2,4,15,Energy,Americas,751,Cold Applied MV Terminations,1450.0,65385.06,19636.731,71.8,0.25,2.226352
2020,4,11,44,Energy,Americas,753,Heatshrink MV Terminations,4908.0,149587.58,21704.706,76.9,0.25,1.798587
2021,1,1,2,Energy,Americas,748,High Voltage Cable Accessories,35.0,116842.82,22313.85,79.0,0.25,1.517012
2015,2,6,26,Energy,Americas,757,Nuclear Accessories,1426.0,127113.26,18193.707,96.1,0.75,2.1147326
2018,1,3,12,Energy,Americas,827,High Voltage Clamps & Connectors,1346.0,113768.11,20155.486,101.4,2.25,2.369197
2018,2,4,14,Energy,Americas,F14,Utilux-Lugs & Links,94912.0,137377.88,20470.197,98.8,2.25,2.493423
2021,1,1,3,Energy,Americas,E82,DC components for Solar farms,92043.0,159937.51,22313.85,79.0,0.25,1.517012
2017,4,12,50,Energy,Americas,757,Nuclear Accessories,956.0,63851.66,19894.75,95.9,2.0,2.125472
2017,3,8,33,Energy,Americas,F14,Utilux-Lugs & Links,62575.0,87998.99,19561.896,96.8,1.75,2.089832
2015,2,5,19,Energy,Americas,827,High Voltage Clamps & Connectors,343.0,34999.45,18193.707,90.7,0.75,2.0668869
2017,3,9,37,Energy,Americas,Z72,ILD/ TWC,196.0,40092.31,19561.896,95.1,1.75,2.106697
2016,4,10,41,Energy,Americas,E78,BOW HV Arresters,10.0,2189.98,18968.041,87.2,1.0,2.5095184
2016,2,6,24,Energy,Americas,KA4,EPDM 600A Switchgear connector,1496.0,160559.89,18611.617,93.5,1.0,2.5689022
2017,4,11,48,Energy,Americas,748,High Voltage Cable Accessories,130.0,378835.85,19894.75,98.5,1.75,2.115031
2018,2,6,26,Energy,Americas,364,AMPACT,142550.0,625359.49,20470.197,98.2,2.5,2.553219
2016,2,6,23,Energy,Americas,364,AMPACT,84413.0,358907.83,18611.617,93.5,1.0,2.5689022
2016,4,11,45,Energy,Americas,KA4,EPDM 600A Switchgear connector,1343.0,66382.54,18968.041,93.8,1.0,2.5258013
2017,1,3,10,Energy,Americas,760,Raysulate,26803.071,396639.95,19148.194,96.9,1.5,2.453344
2019,4,12,50,Energy,Americas,752,Heatshrink Medium Voltage Joints,1660.0,490251.14,21706.532,99.3,2.25,2.746361
2018,4,11,45,Energy,Americas,750,Cold Applied Medium Voltage Joints,553.0,114256.95,20819.269,97.5,2.75,2.476794
2015,3,7,30,Energy,Americas,750,Cold Applied Medium Voltage Joints,1430.0,329578.59,18306.96,93.1,0.75,2.1414477
2016,2,5,22,Energy,Americas,750,Cold Applied Medium Voltage Joints,1347.0,303473.5,18611.617,94.7,1.0,2.5711572
2015,4,11,48,Energy,Americas,E78,BOW HV Arresters,203.0,248287.21,18332.079,91.3,0.75,2.4052606
2017,1,2,9,Energy,Americas,Z72,ILD/ TWC,633.0,158997.77,19148.194,96.3,1.25,2.67446
2015,3,7,28,Energy,Americas,750,Cold Applied Medium Voltage Joints,1024.0,270324.53,18306.96,93.1,0.75,2.1414477
2017,3,7,27,Energy,Americas,750,Cold Applied Medium Voltage Joints,224.0,74809.96,19561.896,93.4,1.75,2.146769
2019,1,1,2,Energy,Americas,752,Heatshrink Medium Voltage Joints,1165.0,173718.33,21013.085,91.2,3.0,2.385533
2019,1,1,3,Energy,Americas,757,Nuclear Accessories,429.0,49241.13,21013.085,91.2,3.0,2.385533
2017,2,4,16,Energy,Americas,757,Nuclear Accessories,677.0,59367.5,19304.506,97.0,1.5,2.25217
2018,1,3,12,Energy,Americas,757,Nuclear Accessories,170.0,14380.36,20155.486,101.4,2.25,2.369197
2017,4,12,50,Energy,Americas,827,High Voltage Clamps & Connectors,359.0,24570.76,19894.75,95.9,2.0,2.125472
2017,2,5,21,Energy,Americas,827,High Voltage Clamps & Connectors,336.0,49532.02,19304.506,97.1,1.5,2.155911
2017,1,2,9,Energy,Americas,757,Nuclear Accessories,964.0,69489.21,19148.194,96.3,1.25,2.67446
2017,4,11,44,Energy,Americas,757,Nuclear Accessories,76.0,4462.37,19894.75,98.5,1.75,2.115031
2021,4,11,46,Energy,Americas,749,Cold Applied Low Voltage,15969.0,236993.85,24349.121,67.4,,3.21432
2017,1,1,2,Energy,Americas,E78,BOW HV Arresters,7.0,6981.15,19148.194,98.5,1.25,2.661562
2016,4,11,46,Energy,Americas,749,Cold Applied Low Voltage,13372.0,139982.27,18968.041,93.8,1.0,2.5258013
2020,4,10,43,Energy,Americas,814,Underground Line Bolted Connection Products,10797.0,324554.48,21704.706,81.8,0.25,1.842159
2020,3,7,27,Energy,Americas,E82,DC components for Solar farms,5700.0,-3203.51,21362.428,72.5,0.25,2.348857
2020,2,5,22,Energy,Americas,Z72,ILD/ TWC,696.0,258872.85,19636.731,72.3,0.25,2.084208
2020,2,4,16,Energy,Americas,757,Nuclear Accessories,208.0,41770.74,19636.731,71.8,0.25,2.226352
2015,1,3,12,Energy,Americas,827,High Voltage Clamps & Connectors,296.0,37836.48,17991.348,93.0,0.75,1.9991371
2017,3,8,34,Energy,Americas,827,High Voltage Clamps & Connectors,1090.0,57577.18,19561.896,96.8,1.75,2.089832
2016,1,2,5,Energy,Americas,827,High Voltage Clamps & Connectors,372.0,50319.11,18425.306,91.7,1.0,2.5442092
2015,3,8,33,Energy,Americas,749,Cold Applied Low Voltage,9388.0,117471.74,18306.96,91.9,0.75,2.1802398
2018,3,7,28,Energy,Americas,364,AMPACT,64091.0,354326.27,20687.278,97.9,2.5,2.519634
2019,3,8,35,Energy,Americas,749,Cold Applied Low Voltage,23235.0,433345.9,21531.839,89.8,2.75,2.629246
2019,1,1,4,Energy,Americas,752,Heatshrink Medium Voltage Joints,3292.0,436598.03,21013.085,91.2,3.0,2.385533
2015,4,11,47,Energy,Americas,364,AMPACT,80015.0,368786.07,18332.079,91.3,0.75,2.4052606
2020,1,1,4,Energy,Americas,748,High Voltage Cable Accessories,142.0,57598.83,21538.032,99.8,2.25,2.797067
2020,1,2,8,Energy,Americas,827,High Voltage Clamps & Connectors,227.0,45398.02,21538.032,101.0,2.25,2.812936
2022,2,6,24,Energy,Americas,E82,DC components for Solar farms,200221.0,239623.44,25248.476,50.0,,5.422337
2019,3,7,30,Energy,Americas,F14,Utilux-Lugs & Links,51273.0,93419.29,21531.839,98.4,3.0,2.460848
2018,2,4,16,Energy,Americas,F14,Utilux-Lugs & Links,51238.0,70889.81,20470.197,98.8,2.25,2.493423
2017,4,10,41,Energy,Americas,757,Nuclear Accessories,260.0,24455.96,19894.75,100.7,1.75,2.192819
2017,2,6,25,Energy,Americas,827,High Voltage Clamps & Connectors,583.0,60476.64,19304.506,95.0,1.75,2.13853
2019,1,2,9,Energy,Americas,749,Cold Applied Low Voltage,21757.0,317553.28,21013.085,93.8,3.0,2.376648
2018,3,7,30,Energy,Americas,749,Cold Applied Low Voltage,26137.0,489211.87,20687.278,97.9,2.5,2.519634
2018,1,1,1,Energy,Americas,Z72,ILD/ TWC,74.0,17618.35,20155.486,95.7,2.0,2.166305
2016,1,2,9,Energy,Americas,Z72,ILD/ TWC,1339.0,163447.05,18425.306,91.7,1.0,2.5442092
2017,4,12,51,Energy,Americas,Z72,ILD/ TWC,461.0,69361.5,19894.75,95.9,2.0,2.125472
2017,2,5,21,Energy,Americas,752,Heatshrink Medium Voltage Joints,1092.0,329804.66,19304.506,97.1,1.5,2.155911
2017,1,2,7,Energy,Americas,E78,BOW HV Arresters,227.0,85035.27,19148.194,96.3,1.25,2.67446
2020,3,7,27,Energy,Americas,748,High Voltage Cable Accessories,7.0,15194.17,21362.428,72.5,0.25,2.348857
2022,2,6,25,Energy,Americas,750,Cold Applied Medium Voltage Joints,3460.0,790290.46,25248.476,50.0,,5.422337
2021,1,2,7,Energy,Americas,748,High Voltage Cable Accessories,27.0,25339.09,22313.85,76.8,0.25,1.527009
2016,1,2,6,Energy,Americas,E82,DC components for Solar farms,7902.0,5311.75,18425.306,91.7,1.0,2.5442092
2018,1,2,9,Energy,Americas,E82,DC components for Solar farms,5000.0,3168.4,20155.486,99.7,2.0,2.131896
2015,4,10,40,Energy,Americas,749,Cold Applied Low Voltage,9444.0,89204.25,18332.079,90.0,0.75,2.3462109
2018,1,2,6,Energy,Americas,760,Raysulate,22654.518,449991.15,20155.486,99.7,2.0,2.131896
2021,4,11,45,Energy,Americas,827,High Voltage Clamps & Connectors,218.0,40463.95,24349.121,67.4,,3.21432
2017,4,11,46,Energy,Americas,Z72,ILD/ TWC,717.0,68924.76,19894.75,98.5,1.75,2.115031
2015,2,5,22,Energy,Americas,757,Nuclear Accessories,2171.0,67194.11,18193.707,90.7,0.75,2.0668869
2019,1,2,9,Energy,Americas,757,Nuclear Accessories,854.0,71681.69,21013.085,93.8,3.0,2.376648
2016,3,8,31,Energy,Americas,827,High Voltage Clamps & Connectors,336.0,50632.47,18775.459,89.8,1.0,2.7228064
2022,3,9,36,Energy,Americas,E82,DC components for Solar farms,212513.0,84832.5,25723.941,58.6,,6.392795
2022,2,6,25,Energy,Americas,E82,DC components for Solar farms,1147840.0,734541.5,25248.476,50.0,,5.422337
2020,4,11,44,Energy,Americas,752,Heatshrink Medium Voltage Joints,2459.0,254561.91,21704.706,76.9,0.25,1.798587
2020,4,11,47,Energy,Americas,E78,BOW HV Arresters,81.0,69995.16,21704.706,76.9,0.25,1.798587
2021,4,12,52,Energy,Americas,814,Underground Line Bolted Connection Products,6645.0,216220.08,24349.121,70.6,,3.484143
2021,4,12,50,Energy,Americas,749,Cold Applied Low Voltage,14093.0,259973.32,24349.121,70.6,,3.484143
2021,3,9,37,Energy,Americas,751,Cold Applied MV Terminations,3602.0,131488.3,23550.42,72.8,,2.638383
2020,1,1,4,Energy,Americas,750,Cold Applied Medium Voltage Joints,3573.0,957607.43,21538.032,99.8,2.25,2.797067
2022,2,5,18,Energy,Americas,814,Underground Line Bolted Connection Products,11385.0,324362.24,25248.476,58.4,,4.985582
2022,4,12,51,Energy,Americas,814,Underground Line Bolted Connection Products,4761.0,165470.42,26144.956,59.7,,6.617223
2021,1,3,11,Energy,Americas,F14,Utilux-Lugs & Links,44210.0,64833.05,22313.85,84.9,0.25,1.706984
2017,4,11,44,Energy,Americas,KA4,EPDM 600A Switchgear connector,-2627.0,2628.05,19894.75,98.5,1.75,2.115031
2018,4,11,45,Energy,Americas,KA4,EPDM 600A Switchgear connector,1578.0,133818.21,20819.269,97.5,2.75,2.476794
2018,2,4,14,Energy,Americas,KA4,EPDM 600A Switchgear connector,42.0,8371.77,20470.197,98.8,2.25,2.493423
2018,4,10,42,Energy,Americas,749,Cold Applied Low Voltage,13908.0,252744.69,20819.269,98.6,2.75,2.414988
2015,3,9,39,Energy,Americas,752,Heatshrink Medium Voltage Joints,29568.0,834765.56,18306.96,87.2,0.75,2.279431
2016,2,5,21,Energy,Americas,755,Heatshrink Low Voltage,48946.0,234396.37,18611.617,94.7,1.0,2.5711572
2017,3,8,33,Energy,Americas,755,Heatshrink Low Voltage,47191.0,215931.54,19561.896,96.8,1.75,2.089832
2016,1,2,8,Energy,Americas,751,Cold Applied MV Terminations,1231.0,85011.79,18425.306,91.7,1.0,2.5442092
2019,4,12,52,Energy,Americas,755,Heatshrink Low Voltage,73163.0,339569.0,21706.532,99.3,2.25,2.746361
2018,1,2,7,Energy,Americas,755,Heatshrink Low Voltage,32801.0,233516.81,20155.486,99.7,2.0,2.131896
2015,1,2,7,Energy,Americas,755,Heatshrink Low Voltage,48832.88,266102.42,17991.348,95.4,0.75,1.9819969
2019,1,3,10,Energy,Americas,755,Heatshrink Low Voltage,24477.0,100562.47,21013.085,98.4,3.0,2.399684
2015,2,5,20,Energy,Americas,F14,Utilux-Lugs & Links,41352.0,64732.02,18193.707,90.7,0.75,2.0668869
2019,3,8,32,Energy,Americas,755,Heatshrink Low Voltage,46722.276,200941.94,21531.839,89.8,2.75,2.629246
2019,1,2,9,Energy,Americas,753,Heatshrink MV Terminations,7768.72,377757.13,21013.085,93.8,3.0,2.376648
2017,2,4,17,Energy,Americas,755,Heatshrink Low Voltage,53389.0,272654.81,19304.506,97.0,1.5,2.25217
2015,4,12,52,Energy,Americas,753,Heatshrink MV Terminations,5464.0,221253.59,18332.079,92.6,1.0,2.4436874
2017,2,6,25,Energy,Americas,753,Heatshrink MV Terminations,6976.0,233030.26,19304.506,95.0,1.75,2.13853
2015,1,2,5,Energy,Americas,751,Cold Applied MV Terminations,2749.0,89943.25,17991.348,95.4,0.75,1.9819969
2016,2,6,23,Energy,Americas,755,Heatshrink Low Voltage,56602.0,216399.89,18611.617,93.5,1.0,2.5689022
2015,2,4,17,Energy,Americas,753,Heatshrink MV Terminations,5356.24,280184.37,18193.707,95.9,0.75,2.0631236
2016,3,9,36,Energy,Americas,753,Heatshrink MV Terminations,4379.0,117384.09,18775.459,91.2,1.0,2.6321032
2016,1,2,7,Energy,Americas,753,Heatshrink MV Terminations,5277.0,273813.44,18425.306,91.7,1.0,2.5442092
2018,1,3,10,Energy,Americas,751,Cold Applied MV Terminations,184.0,30236.85,20155.486,101.4,2.25,2.369197
2018,2,5,22,Energy,Americas,755,Heatshrink Low Voltage,32832.425,199198.96,20470.197,98.0,2.25,2.544991
2017,4,12,50,Energy,Americas,753,Heatshrink MV Terminations,5091.0,222804.57,19894.75,95.9,2.0,2.125472
2018,3,7,28,Energy,Americas,751,Cold Applied MV Terminations,940.0,39397.49,20687.278,97.9,2.5,2.519634
2016,4,12,52,Energy,Americas,751,Cold Applied MV Terminations,2940.0,111386.51,18968.041,98.2,1.25,2.594944
2019,2,5,18,Energy,Americas,753,Heatshrink MV Terminations,2880.0,88065.33,21272.448,100.0,3.0,2.39723
2017,3,8,32,Energy,Americas,364,AMPACT,78323.0,340035.98,19561.896,96.8,1.75,2.089832
2016,4,10,40,Energy,Americas,753,Heatshrink MV Terminations,2493.0,127650.46,18968.041,87.2,1.0,2.5095184
2016,2,5,20,Energy,Americas,755,Heatshrink Low Voltage,42576.0,175915.23,18611.617,94.7,1.0,2.5711572
2016,3,7,28,Energy,Americas,751,Cold Applied MV Terminations,1734.0,70528.98,18775.459,90.0,1.0,2.5758512
2018,4,12,50,Energy,Americas,755,Heatshrink Low Voltage,29647.063,180551.5,20819.269,98.3,3.0,2.46437
2019,4,11,46,Energy,Americas,364,AMPACT,106227.0,504451.14,21706.532,96.8,2.25,2.768217
2015,3,9,37,Energy,Americas,755,Heatshrink Low Voltage,45414.617,227721.08,18306.96,87.2,0.75,2.279431
2015,4,10,42,Energy,Americas,753,Heatshrink MV Terminations,3219.0,189333.32,18332.079,90.0,0.75,2.3462109
2019,3,9,39,Energy,Americas,755,Heatshrink Low Voltage,34411.98,275976.77,21531.839,93.2,2.5,2.606767
2015,4,12,51,Energy,Americas,751,Cold Applied MV Terminations,1903.0,65836.44,18332.079,92.6,1.0,2.4436874
2019,3,7,28,Energy,Americas,751,Cold Applied MV Terminations,2711.0,130503.72,21531.839,98.4,3.0,2.460848
