fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP,CSENT,Interest_rate,Inflation
2017,4,12,52,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2974900.0,123248.2,19894.75,95.9,2.0,2.125472
2019,3,7,28,Industrial Commercial Transportation,Americas,N73,HDSCS,530316.0,309496.03,21531.839,98.4,3.0,2.460848
2016,2,6,24,Industrial Commercial Transportation,Americas,N73,HDSCS,156866.0,99693.5,18611.617,93.5,1.0,2.5689022
2018,2,4,17,Industrial Commercial Transportation,Americas,J12,Superseal,393142.0,120636.29,20470.197,98.8,2.25,2.493423
2017,2,6,25,Industrial Commercial Transportation,Americas,J42,HD30,2977178.0,314045.6,19304.506,95.0,1.75,2.13853
2019,4,11,47,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2438110.0,129305.64,21706.532,96.8,2.25,2.768217
2015,1,1,2,Industrial Commercial Transportation,Americas,J12,Superseal,347376.0,88531.95,17991.348,98.1,0.75,1.985653
2015,4,12,52,Industrial Commercial Transportation,Americas,H94,Leavyseal,127030.0,276104.67,18332.079,92.6,1.0,2.4436874
2016,2,5,22,Industrial Commercial Transportation,Americas,N73,HDSCS,150990.0,92309.55,18611.617,94.7,1.0,2.5711572
2017,1,2,9,Industrial Commercial Transportation,Americas,J63,Solid Contacts,1588997.0,425805.56,19148.194,96.3,1.25,2.67446
2017,1,2,7,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,112946.0,309303.85,19148.194,96.3,1.25,2.67446
2022,2,5,19,Industrial Commercial Transportation,Americas,H98,DTP,233002.0,208881.75,25248.476,58.4,,4.985582
2022,2,4,15,Industrial Commercial Transportation,Americas,J42,HD30,3006130.0,506271.8,25248.476,65.2,,4.721803
2022,3,9,39,Industrial Commercial Transportation,Americas,J43,HDP,404508.0,1269642.08,25723.941,58.6,,6.392795
2022,4,11,44,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,7128409.0,679980.71,26144.956,56.8,,6.471178
2022,3,9,37,Industrial Commercial Transportation,Americas,H98,DTP,220469.0,221670.08,25723.941,58.6,,6.392795
2020,2,5,21,Industrial Commercial Transportation,Americas,J42,HD30,4768177.0,424008.86,19636.731,72.3,0.25,2.084208
2020,1,1,1,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,18579.0,227257.3,21538.032,99.8,2.25,2.797067
2019,4,11,47,Industrial Commercial Transportation,Americas,H90,Mechatronics,7200.0,143784.0,21706.532,96.8,2.25,2.768217
2018,1,3,13,Industrial Commercial Transportation,Americas,H90,Mechatronics,390.0,7788.3,20155.486,101.4,2.25,2.369197
2018,2,4,14,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,31330.0,167369.01,20470.197,98.8,2.25,2.493423
2020,3,8,35,Industrial Commercial Transportation,Americas,H94,Leavyseal,40961.0,125676.57,21362.428,74.1,0.25,2.288978
2020,1,3,13,Industrial Commercial Transportation,Americas,J45,DRC,9645.0,116234.25,21538.032,89.1,0.25,2.647379
2021,2,5,21,Industrial Commercial Transportation,Americas,J12,Superseal,527151.0,82038.13,23046.934,82.9,0.25,2.623164
2022,3,9,38,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,10114100.0,850465.33,25723.941,58.6,,6.392795
2020,2,4,15,Industrial Commercial Transportation,Americas,J46,DRB,32586.0,101491.3,19636.731,71.8,0.25,2.226352
2020,3,9,37,Industrial Commercial Transportation,Americas,H98,DTP,123911.0,110735.85,21362.428,80.4,0.25,2.077391
2020,2,4,14,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,22421.0,121195.82,19636.731,71.8,0.25,2.226352
2015,3,7,27,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,99480.0,79814.72,18306.96,93.1,0.75,2.1414477
2017,2,4,17,Industrial Commercial Transportation,Americas,J41,DT,2948168.0,1253236.79,19304.506,97.0,1.5,2.25217
2017,1,3,12,Industrial Commercial Transportation,Americas,J41,DT,2016285.0,1013096.42,19148.194,96.9,1.5,2.453344
2015,2,5,18,Industrial Commercial Transportation,Americas,J63,Solid Contacts,2390401.0,623564.24,18193.707,90.7,0.75,2.0668869
2015,3,8,32,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,6963539.0,579138.63,18306.96,91.9,0.75,2.1802398
2018,3,9,36,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,347025.0,166839.17,20687.278,100.1,2.75,2.461933
2017,3,7,28,Industrial Commercial Transportation,Americas,J43,HDP,193133.0,660719.89,19561.896,93.4,1.75,2.146769
2015,3,9,38,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,171354.0,202023.06,18306.96,87.2,0.75,2.279431
2022,1,1,1,Industrial Commercial Transportation,Americas,H94,Leavyseal,75393.0,182566.91,24740.48,67.2,,3.988659
2022,2,4,17,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,688848.0,349047.53,25248.476,65.2,,4.721803
2022,1,3,12,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,353109.0,145727.94,24740.48,59.4,,4.558423
2016,4,11,47,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,30262.0,160111.48,18968.041,93.8,1.0,2.5258013
2016,1,2,9,Industrial Commercial Transportation,Americas,H98,DTP,68375.0,87545.6,18425.306,91.7,1.0,2.5442092
2019,2,4,17,Industrial Commercial Transportation,Americas,H95,DTM,688499.0,380919.43,21272.448,97.2,3.0,2.407927
2018,2,5,19,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,2153830.0,194509.91,20470.197,98.0,2.25,2.544991
2019,4,11,47,Industrial Commercial Transportation,Americas,J42,HD30,3372852.0,365399.83,21706.532,96.8,2.25,2.768217
2019,4,11,46,Industrial Commercial Transportation,Americas,H98,DTP,124828.0,135477.97,21706.532,96.8,2.25,2.768217
2017,3,8,35,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,504499.0,183461.27,19561.896,96.8,1.75,2.089832
2016,4,10,41,Industrial Commercial Transportation,Americas,H95,DTM,491163.0,235691.69,18968.041,87.2,1.0,2.5095184
2018,4,12,52,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,2042000.0,196484.7,20819.269,98.3,3.0,2.46437
2022,1,3,10,Industrial Commercial Transportation,Americas,H90,Mechatronics,9930.0,134070.9,24740.48,59.4,,4.558423
2017,1,2,7,Industrial Commercial Transportation,Americas,N73,HDSCS,183430.0,129026.11,19148.194,96.3,1.25,2.67446
2016,3,9,39,Industrial Commercial Transportation,Americas,J43,HDP,196393.0,607579.27,18775.459,91.2,1.0,2.6321032
2017,1,2,9,Industrial Commercial Transportation,Americas,N73,HDSCS,179657.0,102620.59,19148.194,96.3,1.25,2.67446
2018,3,7,28,Industrial Commercial Transportation,Americas,J44,HD10,63792.0,135722.16,20687.278,97.9,2.5,2.519634
2019,4,12,52,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1222025.0,114326.05,21706.532,99.3,2.25,2.746361
2019,1,2,8,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,378291.0,110403.74,21013.085,93.8,3.0,2.376648
2017,2,6,24,Industrial Commercial Transportation,Americas,J45,DRC,32181.0,204320.08,19304.506,95.0,1.75,2.13853
2018,2,5,19,Industrial Commercial Transportation,Americas,H98,DTP,183569.0,192396.4,20470.197,98.0,2.25,2.544991
2019,4,12,50,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1567400.0,132310.92,21706.532,99.3,2.25,2.746361
2019,1,3,12,Industrial Commercial Transportation,Americas,J43,HDP,246842.0,839541.8,21013.085,98.4,3.0,2.399684
2018,1,2,6,Industrial Commercial Transportation,Americas,J43,HDP,205991.0,731610.68,20155.486,99.7,2.0,2.131896
2018,4,10,42,Industrial Commercial Transportation,Americas,J45,DRC,32519.0,252598.49,20819.269,98.6,2.75,2.414988
2019,3,7,30,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,20254.0,176557.29,21531.839,98.4,3.0,2.460848
2018,1,2,9,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,365961.0,104008.41,20155.486,99.7,2.0,2.131896
2022,4,11,48,Industrial Commercial Transportation,Americas,J44,HD10,53846.0,125381.79,26144.956,56.8,,6.471178
2021,3,7,27,Industrial Commercial Transportation,Americas,H90,Mechatronics,3150.0,62905.5,23550.42,81.2,0.25,2.315464
2021,4,10,42,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,739762.0,280938.01,24349.121,71.7,,3.035619
2020,4,10,41,Industrial Commercial Transportation,Americas,H95,DTM,435894.0,267936.71,21704.706,81.8,0.25,1.842159
2020,2,5,18,Industrial Commercial Transportation,Americas,J46,DRB,26749.0,88194.16,19636.731,72.3,0.25,2.084208
2020,1,3,10,Industrial Commercial Transportation,Americas,J45,DRC,23803.0,196720.91,21538.032,89.1,0.25,2.647379
2020,2,6,25,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,23692.0,270596.32,19636.731,78.1,0.25,2.058146
2018,3,7,27,Industrial Commercial Transportation,Americas,H90,Mechatronics,780.0,15576.6,20687.278,97.9,2.5,2.519634
2015,3,7,29,Industrial Commercial Transportation,Americas,J44,HD10,41948.0,100153.12,18306.96,93.1,0.75,2.1414477
2018,4,11,44,Industrial Commercial Transportation,Americas,J45,DRC,42245.0,331787.88,20819.269,97.5,2.75,2.476794
2015,4,11,47,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,6236530.0,545637.24,18332.079,91.3,0.75,2.4052606
2017,4,12,52,Industrial Commercial Transportation,Americas,J43,HDP,226495.0,702940.36,19894.75,95.9,2.0,2.125472
2015,4,10,41,Industrial Commercial Transportation,Americas,J63,Solid Contacts,2592339.0,570587.5,18332.079,90.0,0.75,2.3462109
2015,4,12,51,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1559200.0,147429.87,18332.079,92.6,1.0,2.4436874
2018,2,4,16,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2835150.0,101577.1,20470.197,98.8,2.25,2.493423
2018,1,2,6,Industrial Commercial Transportation,Americas,J12,Superseal,779548.0,112560.57,20155.486,99.7,2.0,2.131896
2016,1,2,6,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,1541100.0,63231.49,18425.306,91.7,1.0,2.5442092
2017,3,8,32,Industrial Commercial Transportation,Americas,J12,Superseal,594699.0,112531.03,19561.896,96.8,1.75,2.089832
2015,3,9,37,Industrial Commercial Transportation,Americas,J12,Superseal,388912.0,184638.17,18306.96,87.2,0.75,2.279431
2015,1,3,12,Industrial Commercial Transportation,Americas,H94,Leavyseal,108102.0,212546.07,17991.348,93.0,0.75,1.9991371
2016,3,9,37,Industrial Commercial Transportation,Americas,N73,HDSCS,142210.0,83386.95,18775.459,91.2,1.0,2.6321032
2022,4,10,43,Industrial Commercial Transportation,Americas,H98,DTP,229848.0,236261.07,26144.956,59.9,,6.364809
2022,3,8,33,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,11832200.0,1029762.25,25723.941,58.2,,5.991705
2020,3,7,29,Industrial Commercial Transportation,Americas,H98,DTP,57889.0,71677.19,21362.428,72.5,0.25,2.348857
2020,1,1,2,Industrial Commercial Transportation,Americas,J41,DT,3142904.0,1259187.8,21538.032,99.8,2.25,2.797067
2020,2,5,18,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,8158711.0,638538.61,19636.731,72.3,0.25,2.084208
2020,2,5,19,Industrial Commercial Transportation,Americas,J46,DRB,19159.0,53566.21,19636.731,72.3,0.25,2.084208
2020,4,10,41,Industrial Commercial Transportation,Americas,J45,DRC,20861.0,180064.7,21704.706,81.8,0.25,1.842159
2020,4,12,50,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,94499.0,25515.49,21704.706,80.7,0.25,1.716599
2022,4,12,51,Industrial Commercial Transportation,Americas,J12,Superseal,447587.0,115353.56,26144.956,59.7,,6.617223
2020,3,8,33,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,308807.0,30854.49,21362.428,74.1,0.25,2.288978
2020,2,4,14,Industrial Commercial Transportation,Americas,J45,DRC,19031.0,204920.93,19636.731,71.8,0.25,2.226352
2020,3,8,32,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,20753.0,81320.42,21362.428,74.1,0.25,2.288978
2019,3,8,31,Industrial Commercial Transportation,Americas,J44,HD10,36886.0,87825.16,21531.839,89.8,2.75,2.629246
2017,4,12,50,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1750000.0,161067.02,19894.75,95.9,2.0,2.125472
2016,1,2,7,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1212000.0,112288.08,18425.306,91.7,1.0,2.5442092
2017,1,3,11,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,172336.0,71241.32,19148.194,96.9,1.5,2.453344
2019,2,5,18,Industrial Commercial Transportation,Americas,J45,DRC,27327.0,253173.14,21272.448,100.0,3.0,2.39723
2017,1,3,12,Industrial Commercial Transportation,Americas,J43,HDP,129890.0,449792.19,19148.194,96.9,1.5,2.453344
2017,3,7,27,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,7946251.0,652385.27,19561.896,93.4,1.75,2.146769
2016,4,10,43,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,4779344.0,432047.39,18968.041,87.2,1.0,2.5095184
2015,4,10,43,Industrial Commercial Transportation,Americas,J44,HD10,32816.0,67552.0,18332.079,90.0,0.75,2.3462109
2018,2,4,15,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,199850.0,68451.0,20470.197,98.8,2.25,2.493423
2020,2,4,17,Industrial Commercial Transportation,Americas,N73,HDSCS,322396.0,54773.88,19636.731,71.8,0.25,2.226352
2021,2,6,25,Industrial Commercial Transportation,Americas,H90,Mechatronics,3840.0,31790.67,23046.934,85.5,0.25,2.588579
2017,2,5,20,Industrial Commercial Transportation,Americas,J42,HD30,1939493.0,306885.29,19304.506,97.1,1.5,2.155911
2019,4,10,41,Industrial Commercial Transportation,Americas,H95,DTM,531065.0,278159.94,21706.532,95.5,2.25,2.733341
2016,3,7,28,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,308858.0,193944.52,18775.459,90.0,1.0,2.5758512
2017,2,4,15,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,8643.0,90534.74,19304.506,97.0,1.5,2.25217
2015,2,5,22,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,26562.0,164710.6,18193.707,90.7,0.75,2.0668869
2017,2,4,14,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,342764.0,145738.05,19304.506,97.0,1.5,2.25217
2017,1,1,2,Industrial Commercial Transportation,Americas,H95,DTM,402379.0,266478.37,19148.194,98.5,1.25,2.661562
2019,4,11,46,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,23399.0,279976.19,21706.532,96.8,2.25,2.768217
2016,1,2,6,Industrial Commercial Transportation,Americas,J63,Solid Contacts,2286779.0,608098.88,18425.306,91.7,1.0,2.5442092
2018,1,1,3,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,346279.0,97604.76,20155.486,95.7,2.0,2.166305
2016,1,2,8,Industrial Commercial Transportation,Americas,J93,DIN,236810.0,83821.31,18425.306,91.7,1.0,2.5442092
2016,4,12,52,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,6127993.0,490202.38,18968.041,98.2,1.25,2.594944
2016,4,11,45,Industrial Commercial Transportation,Americas,H94,Leavyseal,104587.0,205853.51,18968.041,93.8,1.0,2.5258013
2016,1,3,10,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,6666800.0,603365.9,18425.306,91.0,1.0,2.531878
2017,1,2,5,Industrial Commercial Transportation,Americas,H94,Leavyseal,61190.0,124041.35,19148.194,96.3,1.25,2.67446
2016,2,6,24,Industrial Commercial Transportation,Americas,J63,Solid Contacts,1923967.0,509413.85,18611.617,93.5,1.0,2.5689022
2015,2,5,20,Industrial Commercial Transportation,Americas,J93,DIN,265277.0,133232.66,18193.707,90.7,0.75,2.0668869
2019,4,11,45,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,54140.0,300174.25,21706.532,96.8,2.25,2.768217
2016,4,10,42,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,31312.0,210571.17,18968.041,87.2,1.0,2.5095184
2015,4,11,44,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,5971058.0,530171.67,18332.079,91.3,0.75,2.4052606
2018,2,5,19,Industrial Commercial Transportation,Americas,J43,HDP,317362.0,874104.62,20470.197,98.0,2.25,2.544991
2017,2,5,19,Industrial Commercial Transportation,Americas,J43,HDP,220111.0,821851.04,19304.506,97.1,1.5,2.155911
2019,1,1,2,Industrial Commercial Transportation,Americas,J44,HD10,55424.0,129091.21,21013.085,91.2,3.0,2.385533
2015,4,10,41,Industrial Commercial Transportation,Americas,J43,HDP,167080.0,564104.46,18332.079,90.0,0.75,2.3462109
2015,3,7,28,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1311000.0,132637.52,18306.96,93.1,0.75,2.1414477
2018,3,9,39,Industrial Commercial Transportation,Americas,J43,HDP,288762.0,935748.23,20687.278,100.1,2.75,2.461933
2019,4,12,50,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,413378.0,88196.12,21706.532,99.3,2.25,2.746361
2018,2,6,25,Industrial Commercial Transportation,Americas,J43,HDP,232451.0,635863.78,20470.197,98.2,2.5,2.553219
2015,1,2,8,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1016200.0,46066.68,17991.348,95.4,0.75,1.9819969
2018,3,8,32,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,3810400.0,153725.24,20687.278,96.2,2.5,2.432878
2019,4,11,45,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2746110.0,146879.06,21706.532,96.8,2.25,2.768217
2015,2,4,16,Industrial Commercial Transportation,Americas,J43,HDP,242249.0,756146.07,18193.707,95.9,0.75,2.0631236
2019,4,10,42,Industrial Commercial Transportation,Americas,J12,Superseal,513905.0,106553.08,21706.532,95.5,2.25,2.733341
2017,4,12,52,Industrial Commercial Transportation,Americas,J12,Superseal,716030.0,185230.23,19894.75,95.9,2.0,2.125472
2015,3,9,38,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,53068.0,199414.17,18306.96,87.2,0.75,2.279431
2016,1,1,3,Industrial Commercial Transportation,Americas,J42,HD30,1621578.0,212148.92,18425.306,92.0,1.0,2.4667222
2017,1,3,12,Industrial Commercial Transportation,Americas,N73,HDSCS,113380.0,84119.43,19148.194,96.9,1.5,2.453344
2015,3,8,34,Industrial Commercial Transportation,Americas,N73,HDSCS,155106.0,110310.24,18306.96,91.9,0.75,2.1802398
2017,3,8,34,Industrial Commercial Transportation,Americas,J12,Superseal,612792.0,165328.91,19561.896,96.8,1.75,2.089832
2017,1,3,12,Industrial Commercial Transportation,Americas,J44,HD10,27345.0,73216.9,19148.194,96.9,1.5,2.453344
2017,3,9,37,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,319217.0,90470.02,19561.896,95.1,1.75,2.106697
2019,2,5,18,Industrial Commercial Transportation,Americas,H83,Heavy Duty Commercial,45713.0,278430.75,21272.448,100.0,3.0,2.39723
2016,3,9,36,Industrial Commercial Transportation,Americas,J43,HDP,134647.0,436033.41,18775.459,91.2,1.0,2.6321032
2015,3,7,30,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,274190.0,271966.27,18306.96,93.1,0.75,2.1414477
2015,2,4,16,Industrial Commercial Transportation,Americas,J44,HD10,40457.0,96623.99,18193.707,95.9,0.75,2.0631236
2019,2,5,22,Industrial Commercial Transportation,Americas,J44,HD10,48253.0,111694.48,21272.448,100.0,3.0,2.39723
2016,1,3,13,Industrial Commercial Transportation,Americas,J44,HD10,19872.0,51374.45,18425.306,91.0,1.0,2.531878
2020,4,10,42,Industrial Commercial Transportation,Americas,N73,HDSCS,167890.0,22138.94,21704.706,81.8,0.25,1.842159
2020,1,2,6,Industrial Commercial Transportation,Americas,N73,HDSCS,190438.0,101525.81,21538.032,101.0,2.25,2.812936
2021,4,12,52,Industrial Commercial Transportation,Americas,J46,DRB,33995.0,109090.21,24349.121,70.6,,3.484143
2021,3,7,28,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,37836.0,438676.43,23550.42,81.2,0.25,2.315464
2016,4,10,43,Industrial Commercial Transportation,Americas,J12,Superseal,394178.0,192822.04,18968.041,87.2,1.0,2.5095184
2019,4,11,46,Industrial Commercial Transportation,Americas,J41,DT,2900016.0,1274226.31,21706.532,96.8,2.25,2.768217
2017,3,9,38,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,546411.0,185306.99,19561.896,95.1,1.75,2.106697
2017,4,12,49,Industrial Commercial Transportation,Americas,H95,DTM,573950.0,320685.02,19894.75,95.9,2.0,2.125472
2019,1,3,13,Industrial Commercial Transportation,Americas,J41,DT,1965610.0,1017127.94,21013.085,98.4,3.0,2.399684
2016,4,12,50,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,7091.0,61060.44,18968.041,98.2,1.25,2.594944
2017,4,12,50,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,24048.0,177515.52,19894.75,95.9,2.0,2.125472
2016,3,7,29,Industrial Commercial Transportation,Americas,J63,Solid Contacts,1832651.0,468832.41,18775.459,90.0,1.0,2.5758512
2016,2,5,18,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,163310.0,53633.93,18611.617,94.7,1.0,2.5711572
2017,3,8,35,Industrial Commercial Transportation,Americas,N73,HDSCS,173470.0,102724.19,19561.896,96.8,1.75,2.089832
2015,3,7,28,Industrial Commercial Transportation,Americas,J96,Unsealed Connectors,251351.0,77525.18,18306.96,93.1,0.75,2.1414477
2017,2,4,17,Industrial Commercial Transportation,Americas,J67,Stamped & Formed,5948627.0,511053.76,19304.506,97.0,1.5,2.25217
2020,1,1,4,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,271011.0,151705.23,21538.032,99.8,2.25,2.797067
2022,4,11,44,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2388639.0,125394.97,26144.956,56.8,,6.471178
2021,3,9,36,Industrial Commercial Transportation,Americas,J45,DRC,22685.0,187549.54,23550.42,72.8,,2.638383
2022,2,5,18,Industrial Commercial Transportation,Americas,J63,Solid Contacts,2809937.0,535981.23,25248.476,58.4,,4.985582
2022,2,6,26,Industrial Commercial Transportation,Americas,J46,DRB,40884.0,103881.77,25248.476,50.0,,5.422337
2022,4,11,45,Industrial Commercial Transportation,Americas,H98,DTP,263110.0,244619.39,26144.956,56.8,,6.471178
2020,2,4,15,Industrial Commercial Transportation,Americas,J42,HD30,3050102.0,416180.61,19636.731,71.8,0.25,2.226352
2020,1,3,12,Industrial Commercial Transportation,Americas,H95,DTM,683776.0,387202.75,21538.032,89.1,0.25,2.647379
2020,2,5,22,Industrial Commercial Transportation,Americas,J44,HD10,47495.0,117323.77,19636.731,72.3,0.25,2.084208
2020,2,4,17,Industrial Commercial Transportation,Americas,J45,DRC,22564.0,176918.69,19636.731,71.8,0.25,2.226352
2015,3,9,39,Industrial Commercial Transportation,Americas,N41,AMPSEAL 16 Terminals,1440000.0,133286.06,18306.96,87.2,0.75,2.279431
2016,3,8,35,Industrial Commercial Transportation,Americas,J44,HD10,50897.0,144698.09,18775.459,89.8,1.0,2.7228064
2019,3,9,38,Industrial Commercial Transportation,Americas,J12,Superseal,485489.0,85428.85,21531.839,93.2,2.5,2.606767
2017,3,7,30,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,1234039.0,298102.86,19561.896,93.4,1.75,2.146769
2016,4,10,42,Industrial Commercial Transportation,Americas,H95,DTM,516086.0,287596.74,18968.041,87.2,1.0,2.5095184
2017,3,8,35,Industrial Commercial Transportation,Americas,J41,DT,2878464.0,1240422.65,19561.896,96.8,1.75,2.089832
2018,4,10,42,Industrial Commercial Transportation,Americas,J21,Cable Assemblies,16662.0,191791.55,20819.269,98.6,2.75,2.414988
2016,2,4,17,Industrial Commercial Transportation,Americas,H98,DTP,100906.0,84517.52,18611.617,89.0,1.0,2.537996
2017,2,6,23,Industrial Commercial Transportation,Americas,J63,Solid Contacts,1307349.0,367988.48,19304.506,95.0,1.75,2.13853
2016,4,12,51,Industrial Commercial Transportation,Americas,H95,DTM,407012.0,254332.52,18968.041,98.2,1.25,2.594944
2015,4,10,41,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,502027.0,206494.04,18332.079,90.0,0.75,2.3462109
2017,2,5,22,Industrial Commercial Transportation,Americas,H95,DTM,599963.0,300189.27,19304.506,97.1,1.5,2.155911
2019,1,3,11,Industrial Commercial Transportation,Americas,AH8,AMPSEAL 16  Connectors,1513490.0,715227.3,21013.085,98.4,3.0,2.399684
2017,4,11,46,Industrial Commercial Transportation,Americas,J42,HD30,4493165.0,351187.97,19894.75,98.5,1.75,2.115031
2016,3,7,30,Industrial Commercial Transportation,Americas,J46,DRB,25370.0,80037.41,18775.459,90.0,1.0,2.5758512
2015,1,1,3,Industrial Commercial Transportation,Americas,H94,Leavyseal,108356.0,218951.76,17991.348,98.1,0.75,1.985653
2017,1,2,6,Industrial Commercial Transportation,Americas,J63,Solid Contacts,1569046.0,394045.67,19148.194,96.3,1.25,2.67446
2018,3,8,32,Industrial Commercial Transportation,Americas,J43,HDP,254503.0,833297.97,20687.278,96.2,2.5,2.432878
2015,3,9,36,Industrial Commercial Transportation,Americas,J43,HDP,196323.0,638926.43,18306.96,87.2,0.75,2.279431
2016,3,8,35,Industrial Commercial Transportation,Americas,J63,Solid Contacts,1822751.0,472474.22,18775.459,89.8,1.0,2.7228064
2018,3,7,27,Industrial Commercial Transportation,Americas,J63,Solid Contacts,2534846.0,675150.5,20687.278,97.9,2.5,2.519634
2019,4,11,46,Industrial Commercial Transportation,Americas,J43,HDP,207070.0,586926.63,21706.532,96.8,2.25,2.768217
2019,2,6,26,Industrial Commercial Transportation,Americas,J43,HDP,259761.0,864595.02,21272.448,98.2,3.0,2.421751
2018,2,5,18,Industrial Commercial Transportation,Americas,N73,HDSCS,240735.0,146371.05,20470.197,98.0,2.25,2.544991
2015,4,11,45,Industrial Commercial Transportation,Americas,J44,HD10,49173.0,138682.24,18332.079,91.3,0.75,2.4052606
2019,4,10,41,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,2633100.0,119584.17,21706.532,95.5,2.25,2.733341
2018,2,4,15,Industrial Commercial Transportation,Americas,J12,Superseal,555347.0,75664.35,20470.197,98.8,2.25,2.493423
2019,3,8,32,Industrial Commercial Transportation,Americas,N73,HDSCS,394234.0,248983.83,21531.839,89.8,2.75,2.629246
2015,4,10,43,Industrial Commercial Transportation,Americas,N09,AMP MCP - Terminals,1921800.0,90917.99,18332.079,90.0,0.75,2.3462109
2018,4,11,45,Industrial Commercial Transportation,Americas,N73,HDSCS,301508.0,185491.37,20819.269,97.5,2.75,2.476794
2018,4,11,46,Industrial Commercial Transportation,Americas,N73,HDSCS,351017.0,199076.11,20819.269,97.5,2.75,2.476794
2016,2,5,19,Industrial Commercial Transportation,Americas,N73,HDSCS,96830.0,58523.66,18611.617,94.7,1.0,2.5711572
2018,1,2,5,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,142199.0,338978.59,20155.486,99.7,2.0,2.131896
2015,4,12,51,Industrial Commercial Transportation,Americas,J04,AMPSEAL Connectors,117964.0,271513.64,18332.079,92.6,1.0,2.4436874
