fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP,CSENT,Interest_rate,Inflation
2016,1,3,11,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,2843.49,20963.16,18425.306,91.0,1.0,2.531878
2016,1,3,10,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,2843.49,20963.16,18425.306,91.0,1.0,2.531878
2016,1,3,13,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,2843.49,20963.16,18425.306,91.0,1.0,2.531878
2016,1,3,12,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,32721.9,24227.38,18425.306,91.0,1.0,2.531878
2016,1,3,11,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,25086.79,18574.32,18425.306,91.0,1.0,2.531878
2016,1,3,10,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,25086.79,18574.32,18425.306,91.0,1.0,2.531878
2016,1,3,13,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,25086.79,18574.32,18425.306,91.0,1.0,2.531878
2016,2,4,15,Channel - Industrial,Americas,A46,Barrier Style Terminal Blocks,47482.74,48015.05,18611.617,89.0,1.0,2.537996
2016,2,4,14,Channel - Industrial,Americas,A46,Barrier Style Terminal Blocks,15827.58,16005.02,18611.617,89.0,1.0,2.537996
2016,2,4,17,Channel - Industrial,Americas,A46,Barrier Style Terminal Blocks,54517.22,55128.39,18611.617,89.0,1.0,2.537996
2016,2,4,16,Channel - Industrial,Americas,A46,Barrier Style Terminal Blocks,58034.46,58685.06,18611.617,89.0,1.0,2.537996
2016,2,5,21,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,3641.8,24562.55,18611.617,94.7,1.0,2.5711572
2016,2,5,19,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,3459.71,23334.42,18611.617,94.7,1.0,2.5711572
2016,2,5,20,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,3095.53,20878.16,18611.617,94.7,1.0,2.5711572
2016,2,5,18,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,3641.8,24562.55,18611.617,94.7,1.0,2.5711572
2016,2,5,22,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,4188.07,28246.93,18611.617,94.7,1.0,2.5711572
2016,3,9,38,Channel - Industrial,Americas,962,P&B Panel Plugin Relays,25225.5,178904.06,18775.459,91.2,1.0,2.6321032
2016,3,9,39,Channel - Industrial,Americas,962,P&B Panel Plugin Relays,35315.7,250465.68,18775.459,91.2,1.0,2.6321032
2016,3,9,36,Channel - Industrial,Americas,962,P&B Panel Plugin Relays,19171.38,135967.08,18775.459,91.2,1.0,2.6321032
2016,3,9,37,Channel - Industrial,Americas,962,P&B Panel Plugin Relays,21189.42,150279.41,18775.459,91.2,1.0,2.6321032
2016,4,11,46,Channel - Industrial,Americas,Z44,Cable Assemblies PP,2432.0,3589.1,18968.041,93.8,1.0,2.5258013
2016,4,11,48,Channel - Industrial,Americas,Z44,Cable Assemblies PP,3072.0,4533.6,18968.041,93.8,1.0,2.5258013
2016,4,11,45,Channel - Industrial,Americas,Z44,Cable Assemblies PP,2560.0,3778.0,18968.041,93.8,1.0,2.5258013
2016,4,11,47,Channel - Industrial,Americas,Z44,Cable Assemblies PP,2560.0,3778.0,18968.041,93.8,1.0,2.5258013
2016,4,11,44,Channel - Industrial,Americas,Z44,Cable Assemblies PP,2304.0,3400.2,18968.041,93.8,1.0,2.5258013
2017,1,2,7,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,231715.4,45566.89,19148.194,96.3,1.25,2.67446
2017,1,2,8,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,208543.86,41010.2,19148.194,96.3,1.25,2.67446
2017,1,2,9,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,278058.48,54680.27,19148.194,96.3,1.25,2.67446
2017,1,2,5,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,220129.63,43288.55,19148.194,96.3,1.25,2.67446
2017,1,2,6,Channel - Industrial,Americas,013,AMPMODU Breakaway Headers,231715.4,45566.89,19148.194,96.3,1.25,2.67446
2017,1,2,7,Channel - Industrial,Americas,955,Contactors,1922.0,55084.39,19148.194,96.3,1.25,2.67446
2017,1,2,8,Channel - Industrial,Americas,955,Contactors,1729.8,49575.95,19148.194,96.3,1.25,2.67446
2017,1,2,9,Channel - Industrial,Americas,955,Contactors,2306.4,66101.27,19148.194,96.3,1.25,2.67446
2017,1,2,5,Channel - Industrial,Americas,955,Contactors,1825.9,52330.17,19148.194,96.3,1.25,2.67446
2017,1,2,6,Channel - Industrial,Americas,955,Contactors,1922.0,55084.39,19148.194,96.3,1.25,2.67446
2017,1,3,11,Channel - Industrial,Americas,002,AMPMODU System 50,22763.0,45351.57,19148.194,96.9,1.5,2.453344
2017,1,3,10,Channel - Industrial,Americas,002,AMPMODU System 50,21012.0,41862.98,19148.194,96.9,1.5,2.453344
2017,1,3,12,Channel - Industrial,Americas,002,AMPMODU System 50,21887.5,43607.28,19148.194,96.9,1.5,2.453344
2017,1,3,13,Channel - Industrial,Americas,002,AMPMODU System 50,21012.0,41862.98,19148.194,96.9,1.5,2.453344
2017,1,3,11,Channel - Industrial,Americas,228,AMPOWER,4849.0,45496.68,19148.194,96.9,1.5,2.453344
2017,1,3,10,Channel - Industrial,Americas,228,AMPOWER,4476.0,41996.93,19148.194,96.9,1.5,2.453344
2017,1,3,12,Channel - Industrial,Americas,228,AMPOWER,4662.5,43746.8,19148.194,96.9,1.5,2.453344
2017,1,3,13,Channel - Industrial,Americas,228,AMPOWER,4476.0,41996.93,19148.194,96.9,1.5,2.453344
2017,2,6,26,Channel - Industrial,Americas,Z81,LOUVERTAC,9858.62,37535.33,19304.506,95.0,1.75,2.13853
2017,2,6,24,Channel - Industrial,Americas,Z81,LOUVERTAC,6996.44,26637.98,19304.506,95.0,1.75,2.13853
2017,2,6,25,Channel - Industrial,Americas,Z81,LOUVERTAC,7950.5,30270.43,19304.506,95.0,1.75,2.13853
2017,2,6,23,Channel - Industrial,Americas,Z81,LOUVERTAC,6996.44,26637.98,19304.506,95.0,1.75,2.13853
2021,1,1,1,Channel - Industrial,Americas,Z27,Relay T92,23956.59,101809.2,22313.85,79.0,0.25,1.517012
2021,1,1,2,Channel - Industrial,Americas,Z27,Relay T92,27378.96,116353.37,22313.85,79.0,0.25,1.517012
2021,1,1,4,Channel - Industrial,Americas,Z27,Relay T92,30801.33,130897.55,22313.85,79.0,0.25,1.517012
2021,1,1,3,Channel - Industrial,Americas,Z27,Relay T92,30801.33,130897.55,22313.85,79.0,0.25,1.517012
2021,1,1,1,Channel - Industrial,Americas,E32,Switches and Knobs,7178.64,19828.43,22313.85,79.0,0.25,1.517012
2021,1,1,2,Channel - Industrial,Americas,E32,Switches and Knobs,8204.16,22661.07,22313.85,79.0,0.25,1.517012
2021,1,1,4,Channel - Industrial,Americas,E32,Switches and Knobs,9229.68,25493.7,22313.85,79.0,0.25,1.517012
2021,1,1,3,Channel - Industrial,Americas,E32,Switches and Knobs,9229.68,25493.7,22313.85,79.0,0.25,1.517012
2021,2,4,15,Channel - Industrial,Americas,Z23,Street Light Connectivity,40867.4,132351.3,23046.934,88.3,0.25,2.262331
2021,2,4,17,Channel - Industrial,Americas,Z23,Street Light Connectivity,43786.5,141804.96,23046.934,88.3,0.25,2.262331
2021,2,4,16,Channel - Industrial,Americas,Z23,Street Light Connectivity,40867.4,132351.3,23046.934,88.3,0.25,2.262331
2021,2,4,14,Channel - Industrial,Americas,Z23,Street Light Connectivity,20433.7,66175.65,23046.934,88.3,0.25,2.262331
2021,2,5,18,Channel - Industrial,Americas,440,Dynamic Series,288471.4,92292.18,23046.934,82.9,0.25,2.623164
2021,2,5,21,Channel - Industrial,Americas,440,Dynamic Series,274047.83,87677.57,23046.934,82.9,0.25,2.623164
2021,2,5,22,Channel - Industrial,Americas,440,Dynamic Series,346165.68,110750.61,23046.934,82.9,0.25,2.623164
2021,2,5,20,Channel - Industrial,Americas,440,Dynamic Series,245200.69,78448.35,23046.934,82.9,0.25,2.623164
2021,2,5,19,Channel - Industrial,Americas,440,Dynamic Series,274047.83,87677.57,23046.934,82.9,0.25,2.623164
2021,2,5,18,Channel - Industrial,Americas,E31,Toggle Switches,6375.4,30738.99,23046.934,82.9,0.25,2.623164
2021,2,5,21,Channel - Industrial,Americas,E31,Toggle Switches,6056.63,29202.04,23046.934,82.9,0.25,2.623164
2021,2,5,22,Channel - Industrial,Americas,E31,Toggle Switches,7650.48,36886.79,23046.934,82.9,0.25,2.623164
2021,2,5,20,Channel - Industrial,Americas,E31,Toggle Switches,5419.09,26128.14,23046.934,82.9,0.25,2.623164
2021,2,5,19,Channel - Industrial,Americas,E31,Toggle Switches,6056.63,29202.04,23046.934,82.9,0.25,2.623164
2015,1,1,2,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,44989.88,58855.27,17991.348,98.1,0.75,1.985653
2015,1,1,4,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,48450.64,63382.6,17991.348,98.1,0.75,1.985653
2015,1,1,3,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,44989.88,58855.27,17991.348,98.1,0.75,1.985653
2015,1,1,1,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,34607.6,45273.29,17991.348,98.1,0.75,1.985653
2015,2,4,17,Channel - Industrial,Americas,296,AMPMODU MTE,424397.6,136721.74,18193.707,95.9,0.75,2.0631236
2015,2,4,16,Channel - Industrial,Americas,296,AMPMODU MTE,453666.4,146150.83,18193.707,95.9,0.75,2.0631236
2015,2,4,15,Channel - Industrial,Americas,296,AMPMODU MTE,424397.6,136721.74,18193.707,95.9,0.75,2.0631236
2015,2,4,14,Channel - Industrial,Americas,296,AMPMODU MTE,175612.8,56574.51,18193.707,95.9,0.75,2.0631236
2015,2,4,17,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,42589.69,72802.1,18193.707,95.9,0.75,2.0631236
2015,2,4,16,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,45526.91,77822.93,18193.707,95.9,0.75,2.0631236
2015,2,4,15,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,42589.69,72802.1,18193.707,95.9,0.75,2.0631236
2015,2,4,14,Channel - Industrial,Americas,210,SOLISTRAND Splices Size 2 & Larger,17623.32,30125.01,18193.707,95.9,0.75,2.0631236
2015,2,5,18,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,122027.22,99753.34,18193.707,90.7,0.75,2.0668869
2015,2,5,21,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,104594.76,85502.87,18193.707,90.7,0.75,2.0668869
2015,2,5,22,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,110405.58,90253.03,18193.707,90.7,0.75,2.0668869
2015,2,5,19,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,122027.22,99753.34,18193.707,90.7,0.75,2.0668869
2015,2,5,20,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,116216.4,95003.19,18193.707,90.7,0.75,2.0668869
2015,1,1,1,Channel - Industrial,Americas,K50,Board Mounted Connectors,255938.8,75254.59,17991.348,98.1,0.75,1.985653
2015,1,1,2,Channel - Industrial,Americas,K50,Board Mounted Connectors,332720.44,97830.97,17991.348,98.1,0.75,1.985653
2015,1,1,4,Channel - Industrial,Americas,K50,Board Mounted Connectors,358314.32,105356.43,17991.348,98.1,0.75,1.985653
2015,1,1,3,Channel - Industrial,Americas,K50,Board Mounted Connectors,332720.44,97830.97,17991.348,98.1,0.75,1.985653
2015,1,3,10,Channel - Industrial,Americas,440,Dynamic Series,176059.25,53201.4,17991.348,93.0,0.75,1.9991371
2015,1,3,13,Channel - Industrial,Americas,440,Dynamic Series,147889.77,44689.17,17991.348,93.0,0.75,1.9991371
2015,1,3,11,Channel - Industrial,Americas,440,Dynamic Series,183101.62,55329.45,17991.348,93.0,0.75,1.9991371
2015,1,3,12,Channel - Industrial,Americas,440,Dynamic Series,197186.36,59585.57,17991.348,93.0,0.75,1.9991371
2015,1,3,10,Channel - Industrial,Americas,G41,Power Resistorsfor PCB,103363.25,12458.51,17991.348,93.0,0.75,1.9991371
2015,1,3,13,Channel - Industrial,Americas,G41,Power Resistorsfor PCB,86825.13,10465.15,17991.348,93.0,0.75,1.9991371
2015,1,3,11,Channel - Industrial,Americas,G41,Power Resistorsfor PCB,107497.78,12956.85,17991.348,93.0,0.75,1.9991371
2015,1,3,12,Channel - Industrial,Americas,G41,Power Resistorsfor PCB,115766.84,13953.54,17991.348,93.0,0.75,1.9991371
2015,2,4,14,Channel - Industrial,Americas,232,Circular Plastic Connectors,97915.08,275359.69,18193.707,95.9,0.75,2.0631236
2015,2,4,17,Channel - Industrial,Americas,232,Circular Plastic Connectors,236628.11,665452.58,18193.707,95.9,0.75,2.0631236
2015,2,4,16,Channel - Industrial,Americas,232,Circular Plastic Connectors,252947.29,711345.86,18193.707,95.9,0.75,2.0631236
2015,2,4,15,Channel - Industrial,Americas,232,Circular Plastic Connectors,236628.11,665452.58,18193.707,95.9,0.75,2.0631236
2015,2,5,21,Channel - Industrial,Americas,W02,Surface Mount Dip Switches,29401.2,21320.77,18193.707,90.7,0.75,2.0668869
2015,2,5,18,Channel - Industrial,Americas,W02,Surface Mount Dip Switches,34301.4,24874.23,18193.707,90.7,0.75,2.0668869
2015,2,5,22,Channel - Industrial,Americas,W02,Surface Mount Dip Switches,31034.6,22505.25,18193.707,90.7,0.75,2.0668869
2015,2,5,20,Channel - Industrial,Americas,W02,Surface Mount Dip Switches,32668.0,23689.74,18193.707,90.7,0.75,2.0668869
2015,2,5,19,Channel - Industrial,Americas,W02,Surface Mount Dip Switches,34301.4,24874.23,18193.707,90.7,0.75,2.0668869
2015,2,5,21,Channel - Industrial,Americas,014,AMPMODU Shrouded Headers,53881.38,45837.66,18193.707,90.7,0.75,2.0668869
2015,2,5,18,Channel - Industrial,Americas,014,AMPMODU Shrouded Headers,62861.61,53477.26,18193.707,90.7,0.75,2.0668869
2015,2,5,22,Channel - Industrial,Americas,014,AMPMODU Shrouded Headers,56874.79,48384.19,18193.707,90.7,0.75,2.0668869
2015,2,5,20,Channel - Industrial,Americas,014,AMPMODU Shrouded Headers,59868.2,50930.73,18193.707,90.7,0.75,2.0668869
2015,2,5,19,Channel - Industrial,Americas,014,AMPMODU Shrouded Headers,62861.61,53477.26,18193.707,90.7,0.75,2.0668869
2015,2,6,23,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,42652.2,22382.9,18193.707,96.1,0.75,2.1147326
2015,2,6,25,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,51182.64,26859.48,18193.707,96.1,0.75,2.1147326
2015,2,6,24,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,42652.2,22382.9,18193.707,96.1,0.75,2.1147326
2015,2,6,26,Channel - Industrial,Americas,201,Miscellaneous LP & Tape Mounted Terminals,78906.57,41408.37,18193.707,96.1,0.75,2.1147326
2015,3,7,30,Channel - Industrial,Americas,228,AMPOWER,7771.12,41731.8,18306.96,93.1,0.75,2.1414477
2015,3,7,28,Channel - Industrial,Americas,228,AMPOWER,6660.96,35770.12,18306.96,93.1,0.75,2.1414477
2015,3,7,29,Channel - Industrial,Americas,228,AMPOWER,8048.66,43222.23,18306.96,93.1,0.75,2.1414477
2015,3,7,27,Channel - Industrial,Americas,228,AMPOWER,5273.26,28318.01,18306.96,93.1,0.75,2.1414477
2015,3,9,37,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,65519.6,39915.83,18306.96,87.2,0.75,2.279431
2015,3,9,38,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,82761.6,50420.0,18306.96,87.2,0.75,2.279431
2015,3,9,39,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,131039.2,79831.67,18306.96,87.2,0.75,2.279431
2015,3,9,36,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,68968.0,42016.67,18306.96,87.2,0.75,2.279431
2015,4,10,41,Channel - Industrial,Americas,Z33,Relay RT-Series TES,17149.44,25672.51,18332.079,90.0,0.75,2.3462109
2015,4,10,43,Channel - Industrial,Americas,Z33,Relay RT-Series TES,19293.12,28881.57,18332.079,90.0,0.75,2.3462109
2015,4,10,40,Channel - Industrial,Americas,Z33,Relay RT-Series TES,16434.88,24602.82,18332.079,90.0,0.75,2.3462109
2015,4,10,42,Channel - Industrial,Americas,Z33,Relay RT-Series TES,18578.56,27811.88,18332.079,90.0,0.75,2.3462109
2015,4,11,44,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,5592.78,55889.57,18332.079,91.3,0.75,2.4052606
2015,4,11,46,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,5903.49,58994.54,18332.079,91.3,0.75,2.4052606
2015,4,11,48,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,6835.62,68309.47,18332.079,91.3,0.75,2.4052606
2015,4,11,47,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,6524.91,65204.49,18332.079,91.3,0.75,2.4052606
2015,4,11,45,Channel - Industrial,Americas,F48,Power Line Single Phase Standard Performance,6214.2,62099.52,18332.079,91.3,0.75,2.4052606
2015,2,4,14,Channel - Industrial,Americas,Z81,LOUVERTAC,5512.8,12772.44,18193.707,95.9,0.75,2.0631236
2015,2,4,17,Channel - Industrial,Americas,Z81,LOUVERTAC,13322.6,30866.73,18193.707,95.9,0.75,2.0631236
2015,2,4,16,Channel - Industrial,Americas,Z81,LOUVERTAC,14241.4,32995.47,18193.707,95.9,0.75,2.0631236
2015,2,4,15,Channel - Industrial,Americas,Z81,LOUVERTAC,13322.6,30866.73,18193.707,95.9,0.75,2.0631236
2021,1,1,3,Channel - Industrial,Americas,712,System 6,539264.52,195576.22,22313.85,79.0,0.25,1.517012
2021,1,1,1,Channel - Industrial,Americas,712,System 6,419427.96,152114.84,22313.85,79.0,0.25,1.517012
2021,1,1,2,Channel - Industrial,Americas,712,System 6,479346.24,173845.53,22313.85,79.0,0.25,1.517012
2021,1,1,4,Channel - Industrial,Americas,712,System 6,539264.52,195576.22,22313.85,79.0,0.25,1.517012
2021,1,3,13,Channel - Industrial,Americas,712,System 6,393865.4,146763.42,22313.85,84.9,0.25,1.706984
2021,1,3,10,Channel - Industrial,Americas,712,System 6,531718.29,198130.62,22313.85,84.9,0.25,1.706984
2021,1,3,11,Channel - Industrial,Americas,712,System 6,551411.56,205468.79,22313.85,84.9,0.25,1.706984
2021,1,3,12,Channel - Industrial,Americas,712,System 6,492331.75,183454.28,22313.85,84.9,0.25,1.706984
2015,1,1,2,Channel - Industrial,Americas,014,AMPMODU Shrouded Headers,84118.32,59275.91,17991.348,98.1,0.75,1.985653
2015,1,1,4,Channel - Industrial,Americas,014,AMPMODU Shrouded Headers,90588.96,63835.6,17991.348,98.1,0.75,1.985653
2015,1,1,1,Channel - Industrial,Americas,014,AMPMODU Shrouded Headers,64706.4,45596.86,17991.348,98.1,0.75,1.985653
2015,1,1,3,Channel - Industrial,Americas,014,AMPMODU Shrouded Headers,84118.32,59275.91,17991.348,98.1,0.75,1.985653
2015,1,3,13,Channel - Industrial,Americas,240,MR Connectors,119936.67,38527.61,17991.348,93.0,0.75,1.9991371
2015,1,3,10,Channel - Industrial,Americas,240,MR Connectors,142781.75,45866.2,17991.348,93.0,0.75,1.9991371
2015,1,3,11,Channel - Industrial,Americas,240,MR Connectors,148493.02,47700.85,17991.348,93.0,0.75,1.9991371
2015,1,3,12,Channel - Industrial,Americas,240,MR Connectors,159915.56,51370.15,17991.348,93.0,0.75,1.9991371
2015,2,4,14,Channel - Industrial,Americas,E31,Toggle Switches,3672.12,14294.19,18193.707,95.9,0.75,2.0631236
2015,2,4,17,Channel - Industrial,Americas,E31,Toggle Switches,8874.29,34544.28,18193.707,95.9,0.75,2.0631236
2015,2,4,16,Channel - Industrial,Americas,E31,Toggle Switches,9486.31,36926.65,18193.707,95.9,0.75,2.0631236
2022,1,2,9,Channel - Industrial,Americas,015,AMPMODU Unshrouded Headers,90447.0,36807.83,24740.48,62.8,,4.30707
2022,1,2,5,Channel - Industrial,Americas,015,AMPMODU Unshrouded Headers,90447.0,36807.83,24740.48,62.8,,4.30707
2022,1,2,8,Channel - Industrial,Americas,015,AMPMODU Unshrouded Headers,94969.35,38648.22,24740.48,62.8,,4.30707
2022,1,2,6,Channel - Industrial,Americas,015,AMPMODU Unshrouded Headers,90447.0,36807.83,24740.48,62.8,,4.30707
2022,1,2,7,Channel - Industrial,Americas,015,AMPMODU Unshrouded Headers,85924.65,34967.44,24740.48,62.8,,4.30707
2016,1,2,7,Channel - Industrial,Americas,G60,Relay RT-Series,48241.4,68325.39,18425.306,91.7,1.0,2.5442092
2016,1,2,8,Channel - Industrial,Americas,G60,Relay RT-Series,48241.4,68325.39,18425.306,91.7,1.0,2.5442092
2016,1,2,5,Channel - Industrial,Americas,G60,Relay RT-Series,48241.4,68325.39,18425.306,91.7,1.0,2.5442092
2016,1,2,6,Channel - Industrial,Americas,G60,Relay RT-Series,50653.47,71741.66,18425.306,91.7,1.0,2.5442092
2016,1,2,9,Channel - Industrial,Americas,G60,Relay RT-Series,45829.33,64909.12,18425.306,91.7,1.0,2.5442092
2019,1,1,3,Channel - Industrial,Americas,097,PIDG Terminals and Splices,1508059.54,237499.61,21013.085,91.2,3.0,2.385533
2019,1,1,1,Channel - Industrial,Americas,097,PIDG Terminals and Splices,1218048.09,191826.61,21013.085,91.2,3.0,2.385533
2019,1,1,2,Channel - Industrial,Americas,097,PIDG Terminals and Splices,1450057.25,228365.01,21013.085,91.2,3.0,2.385533
2019,1,1,4,Channel - Industrial,Americas,097,PIDG Terminals and Splices,1624064.12,255768.81,21013.085,91.2,3.0,2.385533
2019,1,1,3,Channel - Industrial,Americas,G30,Relay HF-Series,7510.1,50190.72,21013.085,91.2,3.0,2.385533
2019,1,1,1,Channel - Industrial,Americas,G30,Relay HF-Series,6065.85,40538.66,21013.085,91.2,3.0,2.385533
2019,1,1,2,Channel - Industrial,Americas,G30,Relay HF-Series,7221.25,48260.31,21013.085,91.2,3.0,2.385533
2019,1,1,4,Channel - Industrial,Americas,G30,Relay HF-Series,8087.8,54051.54,21013.085,91.2,3.0,2.385533
2019,1,1,3,Channel - Industrial,Americas,Z16,Industrial RJ45,3177.98,31002.55,21013.085,91.2,3.0,2.385533
2019,1,1,1,Channel - Industrial,Americas,Z16,Industrial RJ45,2566.83,25040.52,21013.085,91.2,3.0,2.385533
2019,1,1,2,Channel - Industrial,Americas,Z16,Industrial RJ45,3055.75,29810.15,21013.085,91.2,3.0,2.385533
2019,1,1,4,Channel - Industrial,Americas,Z16,Industrial RJ45,3422.44,33387.36,21013.085,91.2,3.0,2.385533
2019,1,2,6,Channel - Industrial,Americas,202,PLASTI-GRIP Terminals,687230.95,108549.2,21013.085,93.8,3.0,2.376648
2019,1,2,9,Channel - Industrial,Americas,202,PLASTI-GRIP Terminals,795741.1,125688.55,21013.085,93.8,3.0,2.376648
2019,1,2,5,Channel - Industrial,Americas,202,PLASTI-GRIP Terminals,687230.95,108549.2,21013.085,93.8,3.0,2.376648
2019,1,2,8,Channel - Industrial,Americas,202,PLASTI-GRIP Terminals,651060.9,102836.08,21013.085,93.8,3.0,2.376648
2019,1,2,7,Channel - Industrial,Americas,202,PLASTI-GRIP Terminals,759571.05,119975.43,21013.085,93.8,3.0,2.376648
2019,2,5,18,Channel - Industrial,Americas,F82,Power Line Single Phase Enhanced Performance,3342.0,99242.59,21272.448,100.0,3.0,2.39723
2019,2,5,19,Channel - Industrial,Americas,F82,Power Line Single Phase Enhanced Performance,3174.9,94280.46,21272.448,100.0,3.0,2.39723
2019,2,5,22,Channel - Industrial,Americas,F82,Power Line Single Phase Enhanced Performance,3676.2,109166.85,21272.448,100.0,3.0,2.39723
2019,2,5,21,Channel - Industrial,Americas,F82,Power Line Single Phase Enhanced Performance,3174.9,94280.46,21272.448,100.0,3.0,2.39723
2019,2,5,20,Channel - Industrial,Americas,F82,Power Line Single Phase Enhanced Performance,3174.9,94280.46,21272.448,100.0,3.0,2.39723
2019,2,6,24,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,4063.4,33872.77,21272.448,98.2,3.0,2.421751
2019,2,6,23,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,4063.4,33872.77,21272.448,98.2,3.0,2.421751
2019,2,6,25,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,4432.8,36952.11,21272.448,98.2,3.0,2.421751
2019,2,6,26,Channel - Industrial,Americas,LV1,Power Resistor Off The Board,6095.1,50809.15,21272.448,98.2,3.0,2.421751
2019,3,9,39,Channel - Industrial,Americas,G41,Power Resistorsfor PCB,402128.0,65571.99,21531.839,93.2,2.5,2.606767
2019,3,9,36,Channel - Industrial,Americas,G41,Power Resistorsfor PCB,289029.5,47129.87,21531.839,93.2,2.5,2.606767
2019,3,9,38,Channel - Industrial,Americas,G41,Power Resistorsfor PCB,289029.5,47129.87,21531.839,93.2,2.5,2.606767
2019,3,9,37,Channel - Industrial,Americas,G41,Power Resistorsfor PCB,276463.0,45080.74,21531.839,93.2,2.5,2.606767
2019,3,9,39,Channel - Industrial,Americas,A05,Force Guided Relays,9335.68,67787.59,21531.839,93.2,2.5,2.606767
2019,3,9,36,Channel - Industrial,Americas,A05,Force Guided Relays,6710.02,48722.33,21531.839,93.2,2.5,2.606767
2019,3,9,38,Channel - Industrial,Americas,A05,Force Guided Relays,6710.02,48722.33,21531.839,93.2,2.5,2.606767
2019,3,9,37,Channel - Industrial,Americas,A05,Force Guided Relays,6418.28,46603.97,21531.839,93.2,2.5,2.606767
2019,4,10,41,Channel - Industrial,Americas,232,Circular Plastic Connectors,156972.0,498399.77,21706.532,95.5,2.25,2.733341
2019,4,10,40,Channel - Industrial,Americas,232,Circular Plastic Connectors,144414.24,458527.79,21706.532,95.5,2.25,2.733341
2019,4,10,43,Channel - Industrial,Americas,232,Circular Plastic Connectors,163250.88,518335.76,21706.532,95.5,2.25,2.733341
2019,4,10,42,Channel - Industrial,Americas,232,Circular Plastic Connectors,156972.0,498399.77,21706.532,95.5,2.25,2.733341
2019,4,10,41,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,89500.0,58801.41,21706.532,95.5,2.25,2.733341
2019,4,10,40,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,82340.0,54097.29,21706.532,95.5,2.25,2.733341
2019,4,10,43,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,93080.0,61153.46,21706.532,95.5,2.25,2.733341
2019,4,10,42,Channel - Industrial,Americas,096,Other Insulated Terminals and Splices,89500.0,58801.41,21706.532,95.5,2.25,2.733341
2018,1,1,2,Channel - Industrial,Americas,957,Relay T9A,43909.0,60169.69,20155.486,95.7,2.0,2.166305
2018,1,1,1,Channel - Industrial,Americas,957,Relay T9A,38639.92,52949.33,20155.486,95.7,2.0,2.166305
2018,1,1,4,Channel - Industrial,Americas,957,Relay T9A,47421.72,64983.27,20155.486,95.7,2.0,2.166305
2018,1,1,3,Channel - Industrial,Americas,957,Relay T9A,45665.36,62576.48,20155.486,95.7,2.0,2.166305
2022,1,3,11,Channel - Industrial,Americas,Z27,Relay T92,51070.5,217558.17,24740.48,59.4,,4.558423
2022,1,3,13,Channel - Industrial,Americas,Z27,Relay T92,46984.86,200153.51,24740.48,59.4,,4.558423
